Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:16Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Polymer Journal	Nature Publishing Group UK		nature.com		SN:41428	0032-3896	1349-0540		2018	Total_Item_Requests	1	1	0
Polymer Science Series A	Springer Netherlands		SpringerLink		SN:11498	0965-545X	1555-6107		2008	Unique_Item_Requests	1	1	0
Polymer Science Series A	Springer Netherlands		SpringerLink		SN:11498	0965-545X	1555-6107		2008	Total_Item_Requests	1	1	0
Polymer Science, Series B	Pleiades Publishing		SpringerLink	10.1134/11499.1555-6123	SN:11499	1560-0904	1555-6123		2021	Unique_Item_Requests	1	1	0
Polymer Science, Series B	Pleiades Publishing		SpringerLink	10.1134/11499.1555-6123	SN:11499	1560-0904	1555-6123		2021	Total_Item_Requests	3	3	0
Population and Environment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11111	0199-0039	1573-7810		2003	Unique_Item_Requests	1	1	0
Population and Environment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11111	0199-0039	1573-7810		2003	Total_Item_Requests	2	2	0
Population and Environment	Springer Netherlands		SpringerLink	10.1007/11111.1573-7810	SN:11111	0199-0039	1573-7810		2020	Unique_Item_Requests	2	2	0
Population and Environment	Springer Netherlands		SpringerLink	10.1007/11111.1573-7810	SN:11111	0199-0039	1573-7810		2020	Total_Item_Requests	3	3	0
Potato Research	Springer Netherlands		SpringerLink		SN:11540	0014-3065	1871-4528		2008	Unique_Item_Requests	8	8	0
Potato Research	Springer Netherlands		SpringerLink		SN:11540	0014-3065	1871-4528		2008	Total_Item_Requests	12	12	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		2019	Unique_Item_Requests	1	1	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		2019	Total_Item_Requests	1	1	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		2021	Unique_Item_Requests	2	2	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		2021	Total_Item_Requests	2	2	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		2023	Unique_Item_Requests	3	3	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		2023	Total_Item_Requests	3	3	0
Precision Agriculture	Springer US		SpringerLink		SN:11119	1385-2256	1573-1618		2013	Unique_Item_Requests	1	1	0
Precision Agriculture	Springer US		SpringerLink		SN:11119	1385-2256	1573-1618		2013	Total_Item_Requests	1	1	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2014	Unique_Item_Requests	1	1	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2014	Total_Item_Requests	2	2	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2015	Unique_Item_Requests	1	1	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2015	Total_Item_Requests	2	2	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2016	Unique_Item_Requests	1	1	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2016	Total_Item_Requests	2	2	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2017	Unique_Item_Requests	3	3	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2017	Total_Item_Requests	6	6	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2018	Unique_Item_Requests	2	2	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2018	Total_Item_Requests	3	3	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2020	Unique_Item_Requests	1	1	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2020	Total_Item_Requests	6	6	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2021	Unique_Item_Requests	2	2	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2021	Total_Item_Requests	3	3	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2023	Unique_Item_Requests	3	3	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		2023	Total_Item_Requests	6	6	0
Prevention Science	Springer US		SpringerLink		SN:11121	1389-4986	1573-6695		2010	Unique_Item_Requests	1	1	0
Prevention Science	Springer US		SpringerLink		SN:11121	1389-4986	1573-6695		2010	Total_Item_Requests	1	1	0
Prevention Science	Springer US		SpringerLink	10.1007/11121.1573-6695	SN:11121	1389-4986	1573-6695		2022	Unique_Item_Requests	1	1	0
Prevention Science	Springer US		SpringerLink	10.1007/11121.1573-6695	SN:11121	1389-4986	1573-6695		2022	Total_Item_Requests	2	2	0
Prevention Science	Springer US		SpringerLink	10.1007/11121.1573-6695	SN:11121	1389-4986	1573-6695		2023	Unique_Item_Requests	1	1	0
Prevention Science	Springer US		SpringerLink	10.1007/11121.1573-6695	SN:11121	1389-4986	1573-6695		2023	Total_Item_Requests	1	1	0
Primates	Springer Japan		SpringerLink		SN:10329	0032-8332	1610-7365		2009	Unique_Item_Requests	1	1	0
Primates	Springer Japan		SpringerLink		SN:10329	0032-8332	1610-7365		2009	Total_Item_Requests	1	1	0
Primates	Springer Japan		SpringerLink	10.1007/10329.1610-7365	SN:10329	0032-8332	1610-7365		2020	Unique_Item_Requests	1	1	0
Primates	Springer Japan		SpringerLink	10.1007/10329.1610-7365	SN:10329	0032-8332	1610-7365		2020	Total_Item_Requests	1	1	0
Probiotics and Antimicrobial Proteins	Springer US		SpringerLink	10.1007/12602.1867-1314	SN:12602	1867-1306	1867-1314		2023	Unique_Item_Requests	2	2	0
Probiotics and Antimicrobial Proteins	Springer US		SpringerLink	10.1007/12602.1867-1314	SN:12602	1867-1306	1867-1314		2023	Total_Item_Requests	2	2	0
PROSPECTS	Springer Netherlands		SpringerLink	10.1007/11125.1573-9090	SN:11125	0033-1538	1573-9090		2020	Unique_Item_Requests	1	1	0
PROSPECTS	Springer Netherlands		SpringerLink	10.1007/11125.1573-9090	SN:11125	0033-1538	1573-9090		2020	Total_Item_Requests	1	1	0
Protoplasma	Springer Vienna		SpringerLink	10.1007/709.1615-6102	SN:709	0033-183X	1615-6102		2019	Unique_Item_Requests	1	1	0
Protoplasma	Springer Vienna		SpringerLink	10.1007/709.1615-6102	SN:709	0033-183X	1615-6102		2019	Total_Item_Requests	1	1	0
Psychological Research	Springer Berlin Heidelberg		SpringerLink	10.1007/426.1430-2772	SN:426	0340-0727	1430-2772		2016	Unique_Item_Requests	1	1	0
Psychological Research	Springer Berlin Heidelberg		SpringerLink	10.1007/426.1430-2772	SN:426	0340-0727	1430-2772		2016	Total_Item_Requests	1	1	0
Psychological Studies	Springer India		SpringerLink	10.1007/12646.0974-9861	SN:12646	0033-2968	0974-9861		2014	Unique_Item_Requests	1	1	0
Psychological Studies	Springer India		SpringerLink	10.1007/12646.0974-9861	SN:12646	0033-2968	0974-9861		2014	Total_Item_Requests	2	2	0
Psychological Studies	Springer India		SpringerLink	10.1007/12646.0974-9861	SN:12646	0033-2968	0974-9861		2021	Unique_Item_Requests	2	2	0
Psychological Studies	Springer India		SpringerLink	10.1007/12646.0974-9861	SN:12646	0033-2968	0974-9861		2021	Total_Item_Requests	4	4	0
Psychonomic Bulletin & Review	Springer US		SpringerLink		SN:13423	1069-9384	1531-5320		2016	Unique_Item_Requests	1	1	0
Psychonomic Bulletin & Review	Springer US		SpringerLink		SN:13423	1069-9384	1531-5320		2016	Total_Item_Requests	1	1	0
Psychopharmacology	Springer-Verlag		SpringerLink		SN:213	0033-3158	1432-2072		2011	Unique_Item_Requests	1	1	0
Psychopharmacology	Springer-Verlag		SpringerLink		SN:213	0033-3158	1432-2072		2011	Total_Item_Requests	1	1	0
Psychopharmacology	Springer Berlin Heidelberg		SpringerLink	10.1007/213.1432-2072	SN:213	0033-3158	1432-2072		2019	Unique_Item_Requests	1	1	0
Psychopharmacology	Springer Berlin Heidelberg		SpringerLink	10.1007/213.1432-2072	SN:213	0033-3158	1432-2072		2019	Total_Item_Requests	1	1	0
Psychopharmacology	Springer Berlin Heidelberg		SpringerLink	10.1007/213.1432-2072	SN:213	0033-3158	1432-2072		2022	Unique_Item_Requests	2	2	0
Psychopharmacology	Springer Berlin Heidelberg		SpringerLink	10.1007/213.1432-2072	SN:213	0033-3158	1432-2072		2022	Total_Item_Requests	2	2	0
Pure and Applied Geophysics	Springer International Publishing		SpringerLink	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		2022	Unique_Item_Requests	1	1	0
Pure and Applied Geophysics	Springer International Publishing		SpringerLink	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		2022	Total_Item_Requests	1	1	0
Pure and Applied Geophysics	Springer International Publishing		SN:ResearchGate	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		2023	Unique_Item_Requests	1	1	0
Pure and Applied Geophysics	Springer International Publishing		SN:ResearchGate	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		2023	Total_Item_Requests	1	1	0
Quality & Quantity	Springer Netherlands		SpringerLink	10.1007/11135.1573-7845	SN:11135	0033-5177	1573-7845		2022	Unique_Item_Requests	1	1	0
Quality & Quantity	Springer Netherlands		SpringerLink	10.1007/11135.1573-7845	SN:11135	0033-5177	1573-7845		2022	Total_Item_Requests	1	1	0
Quality & Quantity	Springer Netherlands		SpringerLink	10.1007/11135.1573-7845	SN:11135	0033-5177	1573-7845		2023	Unique_Item_Requests	1	1	0
Quality & Quantity	Springer Netherlands		SpringerLink	10.1007/11135.1573-7845	SN:11135	0033-5177	1573-7845		2023	Total_Item_Requests	2	2	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2014	Unique_Item_Requests	1	1	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2014	Total_Item_Requests	2	2	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2019	Unique_Item_Requests	1	1	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2019	Total_Item_Requests	1	1	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2020	Unique_Item_Requests	1	1	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2020	Total_Item_Requests	2	2	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2021	Unique_Item_Requests	1	1	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		2021	Total_Item_Requests	2	2	0
Rare Metals	Nonferrous Metals Society of China		SpringerLink	10.1007/12598.1867-7185	SN:12598	1001-0521	1867-7185		2023	Unique_Item_Requests	1	1	0
Rare Metals	Nonferrous Metals Society of China		SpringerLink	10.1007/12598.1867-7185	SN:12598	1001-0521	1867-7185		2023	Total_Item_Requests	2	2	0
Reading and Writing	Kluwer Academic Publishers		SpringerLink		SN:11145	0922-4777	1573-0905		2006	Unique_Item_Requests	1	1	0
Reading and Writing	Kluwer Academic Publishers		SpringerLink		SN:11145	0922-4777	1573-0905		2006	Total_Item_Requests	1	1	0
Regional Environmental Change	Springer Berlin Heidelberg		SpringerLink	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		2015	Unique_Item_Requests	2	2	0
Regional Environmental Change	Springer Berlin Heidelberg		SpringerLink	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		2015	Total_Item_Requests	3	3	0
Regional Environmental Change	Springer Berlin Heidelberg		SpringerLink	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		2017	Unique_Item_Requests	1	1	0
Regional Environmental Change	Springer Berlin Heidelberg		SpringerLink	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		2017	Total_Item_Requests	2	2	0
Regional Environmental Change	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		2018	Unique_Item_Requests	1	1	0
Regional Environmental Change	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		2018	Total_Item_Requests	1	1	0
Research in Engineering Design	Springer London		SpringerLink	10.1007/163.1435-6066	SN:163	0934-9839	1435-6066		2017	Unique_Item_Requests	3	3	0
Research in Engineering Design	Springer London		SpringerLink	10.1007/163.1435-6066	SN:163	0934-9839	1435-6066		2017	Total_Item_Requests	4	4	0
Research in Higher Education	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11162	0361-0365	1573-188X		2004	Unique_Item_Requests	2	2	0
Research in Higher Education	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11162	0361-0365	1573-188X		2004	Total_Item_Requests	2	2	0
Research in Science Education	Springer Netherlands		SpringerLink		SN:11165	0157-244X	1573-1898		2007	Unique_Item_Requests	1	1	0
Research in Science Education	Springer Netherlands		SpringerLink		SN:11165	0157-244X	1573-1898		2007	Total_Item_Requests	1	1	0
Review of Accounting Studies	Kluwer Academic Publishers		SpringerLink		SN:11142	1380-6653	1573-7136		2004	Unique_Item_Requests	1	1	0
Review of Accounting Studies	Kluwer Academic Publishers		SpringerLink		SN:11142	1380-6653	1573-7136		2004	Total_Item_Requests	1	1	0
Reviews in Fish Biology and Fisheries	Springer Netherlands		SpringerLink		SN:11160	0960-3166	1573-5184		2006	Unique_Item_Requests	1	1	0
Reviews in Fish Biology and Fisheries	Springer Netherlands		SpringerLink		SN:11160	0960-3166	1573-5184		2006	Total_Item_Requests	2	2	0
Reviews in Fish Biology and Fisheries	Springer Netherlands		SpringerLink		SN:11160	0960-3166	1573-5184		2011	Unique_Item_Requests	1	1	0
Reviews in Fish Biology and Fisheries	Springer Netherlands		SpringerLink		SN:11160	0960-3166	1573-5184		2011	Total_Item_Requests	2	2	0
Reviews in Fish Biology and Fisheries	Springer International Publishing		SpringerLink	10.1007/11160.1573-5184	SN:11160	0960-3166	1573-5184		2021	Unique_Item_Requests	4	4	0
Reviews in Fish Biology and Fisheries	Springer International Publishing		SpringerLink	10.1007/11160.1573-5184	SN:11160	0960-3166	1573-5184		2021	Total_Item_Requests	4	4	0
Rheologica Acta	Springer Berlin Heidelberg		SpringerLink	10.1007/397.1435-1528	SN:397	0035-4511	1435-1528		2024	Unique_Item_Requests	1	1	0
Rheologica Acta	Springer Berlin Heidelberg		SpringerLink	10.1007/397.1435-1528	SN:397	0035-4511	1435-1528		2024	Total_Item_Requests	3	3	0
Russian Agricultural Sciences	Pleiades Publishing		SpringerLink		SN:11978	1068-3674	1934-8037		2018	Unique_Item_Requests	1	1	0
Russian Agricultural Sciences	Pleiades Publishing		SpringerLink		SN:11978	1068-3674	1934-8037		2018	Total_Item_Requests	1	1	0
Russian Journal of Applied Chemistry	Pleiades Publishing		SpringerLink	10.1134/11167.1608-3296	SN:11167	1070-4272	1608-3296		2018	Unique_Item_Requests	1	1	0
Russian Journal of Applied Chemistry	Pleiades Publishing		SpringerLink	10.1134/11167.1608-3296	SN:11167	1070-4272	1608-3296		2018	Total_Item_Requests	1	1	0
Russian Journal of Bioorganic Chemistry	Nauka/Interperiodica		SpringerLink		SN:11171	1068-1620	1573-9163		2005	Unique_Item_Requests	1	1	0
Russian Journal of Bioorganic Chemistry	Nauka/Interperiodica		SpringerLink		SN:11171	1068-1620	1573-9163		2005	Total_Item_Requests	1	1	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		2015	Unique_Item_Requests	1	1	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		2015	Total_Item_Requests	2	2	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		2021	Unique_Item_Requests	2	2	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		2021	Total_Item_Requests	3	3	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		2023	Unique_Item_Requests	1	1	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		2023	Total_Item_Requests	1	1	0
Science China Materials	Science China Press		SpringerLink		SN:40843	2095-8226	2199-4501		2023	Unique_Item_Requests	1	1	0
Science China Materials	Science China Press		SpringerLink		SN:40843	2095-8226	2199-4501		2023	Total_Item_Requests	1	1	0
Science China Mathematics	SP Science China Press		SpringerLink		SN:11425	1674-7283	1869-1862		2012	Unique_Item_Requests	1	1	0
Science China Mathematics	SP Science China Press		SpringerLink		SN:11425	1674-7283	1869-1862		2012	Total_Item_Requests	1	1	0
Science China Technological Sciences	Science China Press		SpringerLink	10.1007/11431.1869-1900	SN:11431	1674-7321	1869-1900		2018	Unique_Item_Requests	1	1	0
Science China Technological Sciences	Science China Press		SpringerLink	10.1007/11431.1869-1900	SN:11431	1674-7321	1869-1900		2018	Total_Item_Requests	1	1	0
Scientometrics	Springer Netherlands		SpringerLink		SN:11192	0138-9130	1588-2861		2013	Unique_Item_Requests	1	1	0
Scientometrics	Springer Netherlands		SpringerLink		SN:11192	0138-9130	1588-2861		2013	Total_Item_Requests	2	2	0
Seminars in Immunopathology	Springer Berlin Heidelberg		SpringerLink	10.1007/281.1863-2300	SN:281	1863-2297	1863-2300		2018	Unique_Item_Requests	1	1	0
Seminars in Immunopathology	Springer Berlin Heidelberg		SpringerLink	10.1007/281.1863-2300	SN:281	1863-2297	1863-2300		2018	Total_Item_Requests	2	2	0
Sex Roles	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11199	0360-0025	1573-2762		1988	Unique_Item_Requests	1	1	0
Sex Roles	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11199	0360-0025	1573-2762		1988	Total_Item_Requests	1	1	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		2019	Unique_Item_Requests	1	1	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		2019	Total_Item_Requests	1	1	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		2021	Unique_Item_Requests	1	1	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		2021	Total_Item_Requests	1	1	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		2023	Unique_Item_Requests	1	1	0
Sex Roles	Springer US		SpringerLink	10.1007/11199.1573-2762	SN:11199	0360-0025	1573-2762		2023	Total_Item_Requests	1	1	0
Sexuality Research & Social Policy	Springer-Verlag		SpringerLink		SN:13178	1868-9884	1553-6610		2007	Unique_Item_Requests	1	1	0
Sexuality Research & Social Policy	Springer-Verlag		SpringerLink		SN:13178	1868-9884	1553-6610		2007	Total_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2018	Unique_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2018	Total_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2020	Unique_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2020	Total_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2022	Unique_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2022	Total_Item_Requests	1	1	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2023	Unique_Item_Requests	3	3	0
Sexuality Research and Social Policy	Springer US		SpringerLink	10.1007/13178.1553-6610	SN:13178	1868-9884	1553-6610		2023	Total_Item_Requests	3	3	0
SN Applied Sciences	Springer International Publishing		SpringerLink		SN:42452	2523-3963	2523-3971		2019	Unique_Item_Requests	3	3	0
SN Applied Sciences	Springer International Publishing		SpringerLink		SN:42452	2523-3963	2523-3971		2019	Total_Item_Requests	3	3	0
SN Applied Sciences	Springer International Publishing		SpringerLink		SN:42452	2523-3963	2523-3971		2020	Unique_Item_Requests	3	3	0
SN Applied Sciences	Springer International Publishing		SpringerLink		SN:42452	2523-3963	2523-3971		2020	Total_Item_Requests	7	7	0
SN Computer Science	Springer Singapore		SpringerLink		SN:42979	2662-995X	2661-8907		2021	Unique_Item_Requests	1	1	0
SN Computer Science	Springer Singapore		SpringerLink		SN:42979	2662-995X	2661-8907		2021	Total_Item_Requests	1	1	0
SN Computer Science	Springer Nature Singapore		SpringerLink		SN:42979		2661-8907		2023	Unique_Item_Requests	1	1	0
SN Computer Science	Springer Nature Singapore		SpringerLink		SN:42979		2661-8907		2023	Total_Item_Requests	1	1	0
Social Indicators Research	Kluwer Academic Publishers		SpringerLink		SN:11205	0303-8300	1573-0921		1991	Unique_Item_Requests	1	1	0
Social Indicators Research	Kluwer Academic Publishers		SpringerLink		SN:11205	0303-8300	1573-0921		1991	Total_Item_Requests	1	1	0
Social Indicators Research	Kluwer Academic Publishers		SpringerLink		SN:11205	0303-8300	1573-0921		1999	Unique_Item_Requests	1	1	0
Social Indicators Research	Kluwer Academic Publishers		SpringerLink		SN:11205	0303-8300	1573-0921		1999	Total_Item_Requests	3	3	0
Social Indicators Research	Springer Netherlands		SpringerLink	10.1007/11205.1573-0921	SN:11205	0303-8300	1573-0921		2016	Unique_Item_Requests	1	1	0
Social Indicators Research	Springer Netherlands		SpringerLink	10.1007/11205.1573-0921	SN:11205	0303-8300	1573-0921		2016	Total_Item_Requests	2	2	0
Social psychiatry	Springer-Verlag		SpringerLink		SN:127	0037-7813	1433-9285		1980	Unique_Item_Requests	1	1	0
Social psychiatry	Springer-Verlag		SpringerLink		SN:127	0037-7813	1433-9285		1980	Total_Item_Requests	1	1	0
Social Psychiatry and Psychiatric Epidemiology	D. Steinkopff-Verlag		SpringerLink		SN:127	0933-7954	1433-9285		2007	Unique_Item_Requests	1	1	0
Social Psychiatry and Psychiatric Epidemiology	D. Steinkopff-Verlag		SpringerLink		SN:127	0933-7954	1433-9285		2007	Total_Item_Requests	1	1	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		2014	Unique_Item_Requests	6	6	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		2014	Total_Item_Requests	6	6	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		2016	Unique_Item_Requests	1	1	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		2016	Total_Item_Requests	1	1	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		2023	Unique_Item_Requests	1	1	0
Social Psychiatry and Psychiatric Epidemiology	Springer Berlin Heidelberg		SpringerLink	10.1007/127.1433-9285	SN:127	0933-7954	1433-9285		2023	Total_Item_Requests	1	1	0
Society	Springer-Verlag		SpringerLink		SN:12115	0147-2011	1936-4725		2009	Unique_Item_Requests	2	2	0
Society	Springer-Verlag		SpringerLink		SN:12115	0147-2011	1936-4725		2009	Total_Item_Requests	6	6	0
Society	Springer US		SpringerLink	10.1007/12115.1936-4725	SN:12115	0147-2011	1936-4725		2017	Unique_Item_Requests	2	2	0
Society	Springer US		SpringerLink	10.1007/12115.1936-4725	SN:12115	0147-2011	1936-4725		2017	Total_Item_Requests	3	3	0
Soft Computing	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		2022	Unique_Item_Requests	1	1	0
Soft Computing	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		2022	Total_Item_Requests	1	1	0
Soft Computing	Springer Berlin Heidelberg		SpringerLink	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		2024	Unique_Item_Requests	1	1	0
Soft Computing	Springer Berlin Heidelberg		SpringerLink	10.1007/500.1433-7479	SN:500	1432-7643	1433-7479		2024	Total_Item_Requests	1	1	0
Sports Medicine	Springer International Publishing		SpringerLink		SN:40279	0112-1642	1179-2035		2000	Unique_Item_Requests	1	1	0
Sports Medicine	Springer International Publishing		SpringerLink		SN:40279	0112-1642	1179-2035		2000	Total_Item_Requests	1	1	0
Statistical Inference for Stochastic Processes	Springer Netherlands		SpringerLink	10.1007/11203.1572-9311	SN:11203	1387-0874	1572-9311		2022	Unique_Item_Requests	1	1	0
Statistical Inference for Stochastic Processes	Springer Netherlands		SpringerLink	10.1007/11203.1572-9311	SN:11203	1387-0874	1572-9311		2022	Total_Item_Requests	2	2	0
Statistical Methods & Applications	Springer Berlin Heidelberg		SpringerLink	10.1007/10260.1613-981X	SN:10260	1618-2510	1613-981X		2021	Unique_Item_Requests	1	1	0
Statistical Methods & Applications	Springer Berlin Heidelberg		SpringerLink	10.1007/10260.1613-981X	SN:10260	1618-2510	1613-981X		2021	Total_Item_Requests	1	1	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SpringerLink	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		2022	Unique_Item_Requests	8	8	0
Stochastic Environmental Research and Risk Assessment	Springer Berlin Heidelberg		SpringerLink	10.1007/477.1436-3259	SN:477	1436-3240	1436-3259		2022	Total_Item_Requests	16	16	0
