Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:22Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Nature Biomedical Engineering	Nature Publishing Group UK		nature.com	10.1038/41551.2157-846X	SN:41551		2157-846X		Unique_Item_Requests	3	3	0
Nature Biomedical Engineering	Nature Publishing Group UK		nature.com	10.1038/41551.2157-846X	SN:41551		2157-846X		Total_Item_Requests	3	3	0
Nature Biotechnology	Nature Publishing Group US		nature.com	10.1038/41587.1546-1696	SN:41587	1087-0156	1546-1696		Unique_Item_Requests	4	4	0
Nature Biotechnology	Nature Publishing Group US		nature.com	10.1038/41587.1546-1696	SN:41587	1087-0156	1546-1696		Total_Item_Requests	8	8	0
Nature Communications	Nature Publishing Group UK		nature.com		SN:41467		2041-1723		Unique_Item_Requests	2	2	0
Nature Communications	Nature Publishing Group UK		nature.com		SN:41467		2041-1723		Total_Item_Requests	2	2	0
Nature Ecology & Evolution	Nature Publishing Group UK		nature.com	10.1038/41559.2397-334X	SN:41559		2397-334X		Unique_Item_Requests	3	3	0
Nature Ecology & Evolution	Nature Publishing Group UK		nature.com	10.1038/41559.2397-334X	SN:41559		2397-334X		Total_Item_Requests	6	6	0
Nature Food	Nature Publishing Group UK		nature.com		SN:43016		2662-1355		Unique_Item_Requests	3	3	0
Nature Food	Nature Publishing Group UK		nature.com		SN:43016		2662-1355		Total_Item_Requests	6	6	0
Nature Human Behaviour	Nature Publishing Group UK		nature.com	10.1038/41562.2397-3374	SN:41562		2397-3374		Unique_Item_Requests	1	1	0
Nature Human Behaviour	Nature Publishing Group UK		nature.com	10.1038/41562.2397-3374	SN:41562		2397-3374		Total_Item_Requests	5	5	0
Nature Immunology	Nature Publishing Group US		nature.com	10.1038/41590.1529-2916	SN:41590	1529-2908	1529-2916		Unique_Item_Requests	15	15	0
Nature Immunology	Nature Publishing Group US		nature.com	10.1038/41590.1529-2916	SN:41590	1529-2908	1529-2916		Total_Item_Requests	19	19	0
Nature Machine Intelligence	Nature Publishing Group UK		nature.com	10.1038/42256.2522-5839	SN:42256		2522-5839		Unique_Item_Requests	2	2	0
Nature Machine Intelligence	Nature Publishing Group UK		nature.com	10.1038/42256.2522-5839	SN:42256		2522-5839		Total_Item_Requests	2	2	0
Nature Medicine	Nature Publishing Group US		nature.com	10.1038/41591.1546-170X	SN:41591	1078-8956	1546-170X		Unique_Item_Requests	4	4	0
Nature Medicine	Nature Publishing Group US		nature.com	10.1038/41591.1546-170X	SN:41591	1078-8956	1546-170X		Total_Item_Requests	6	6	0
Nature Mental Health	Nature Publishing Group US		nature.com		SN:44220		2731-6076		Unique_Item_Requests	3	3	0
Nature Mental Health	Nature Publishing Group US		nature.com		SN:44220		2731-6076		Total_Item_Requests	3	3	0
Nature Metabolism	Nature Publishing Group UK		nature.com	10.1038/42255.2522-5812	SN:42255		2522-5812		Unique_Item_Requests	2	2	0
Nature Metabolism	Nature Publishing Group UK		nature.com	10.1038/42255.2522-5812	SN:42255		2522-5812		Total_Item_Requests	2	2	0
Nature Methods	Nature Publishing Group US		nature.com	10.1038/41592.1548-7105	SN:41592	1548-7091	1548-7105		Unique_Item_Requests	3	3	0
Nature Methods	Nature Publishing Group US		nature.com	10.1038/41592.1548-7105	SN:41592	1548-7091	1548-7105		Total_Item_Requests	4	4	0
Nature Nanotechnology	Nature Publishing Group UK		nature.com	10.1038/41565.1748-3395	SN:41565	1748-3387	1748-3395		Unique_Item_Requests	1	1	0
Nature Nanotechnology	Nature Publishing Group UK		nature.com	10.1038/41565.1748-3395	SN:41565	1748-3387	1748-3395		Total_Item_Requests	1	1	0
Nature Neuroscience	Nature Publishing Group US		nature.com	10.1038/41593.1546-1726	SN:41593	1097-6256	1546-1726		Unique_Item_Requests	4	4	0
Nature Neuroscience	Nature Publishing Group US		nature.com	10.1038/41593.1546-1726	SN:41593	1097-6256	1546-1726		Total_Item_Requests	8	8	0
Nature Protocols	Nature Publishing Group UK		nature.com	10.1038/41596.1750-2799	SN:41596	1754-2189	1750-2799		Unique_Item_Requests	2	2	0
Nature Protocols	Nature Publishing Group UK		nature.com	10.1038/41596.1750-2799	SN:41596	1754-2189	1750-2799		Total_Item_Requests	2	2	0
Nature Reviews Cardiology	Nature Publishing Group UK		nature.com	10.1038/41569.1759-5010	SN:41569	1759-5002	1759-5010		Unique_Item_Requests	3	3	0
Nature Reviews Cardiology	Nature Publishing Group UK		nature.com	10.1038/41569.1759-5010	SN:41569	1759-5002	1759-5010		Total_Item_Requests	3	3	0
Nature Reviews Chemistry	Nature Publishing Group UK		nature.com	10.1038/41570.2397-3358	SN:41570		2397-3358		Unique_Item_Requests	3	3	0
Nature Reviews Chemistry	Nature Publishing Group UK		nature.com	10.1038/41570.2397-3358	SN:41570		2397-3358		Total_Item_Requests	4	4	0
Nature Reviews Clinical Oncology	Nature Publishing Group UK		nature.com	10.1038/41571.1759-4782	SN:41571	1759-4774	1759-4782		Unique_Item_Requests	1	1	0
Nature Reviews Clinical Oncology	Nature Publishing Group UK		nature.com	10.1038/41571.1759-4782	SN:41571	1759-4774	1759-4782		Total_Item_Requests	1	1	0
Nature Reviews Disease Primers	Nature Publishing Group UK		nature.com	10.1038/41572.2056-676X	SN:41572		2056-676X		Unique_Item_Requests	3	3	0
Nature Reviews Disease Primers	Nature Publishing Group UK		nature.com	10.1038/41572.2056-676X	SN:41572		2056-676X		Total_Item_Requests	4	4	0
Nature Reviews Drug Discovery	Nature Publishing Group UK		nature.com	10.1038/41573.1474-1784	SN:41573	1474-1776	1474-1784		Unique_Item_Requests	7	7	0
Nature Reviews Drug Discovery	Nature Publishing Group UK		nature.com	10.1038/41573.1474-1784	SN:41573	1474-1776	1474-1784		Total_Item_Requests	11	11	0
Nature Reviews Endocrinology	Nature Publishing Group UK		nature.com	10.1038/41574.1759-5037	SN:41574	1759-5029	1759-5037		Unique_Item_Requests	4	4	0
Nature Reviews Endocrinology	Nature Publishing Group UK		nature.com	10.1038/41574.1759-5037	SN:41574	1759-5029	1759-5037		Total_Item_Requests	8	8	0
Nature Reviews Genetics	Nature Publishing Group UK		nature.com	10.1038/41576.1471-0064	SN:41576	1471-0056	1471-0064		Unique_Item_Requests	1	1	0
Nature Reviews Genetics	Nature Publishing Group UK		nature.com	10.1038/41576.1471-0064	SN:41576	1471-0056	1471-0064		Total_Item_Requests	1	1	0
Nature Reviews Immunology	Nature Publishing Group UK		nature.com	10.1038/41577.1474-1741	SN:41577	1474-1733	1474-1741		Unique_Item_Requests	14	14	0
Nature Reviews Immunology	Nature Publishing Group UK		nature.com	10.1038/41577.1474-1741	SN:41577	1474-1733	1474-1741		Total_Item_Requests	26	26	0
Nature Reviews Materials	Nature Publishing Group UK		nature.com	10.1038/41578.2058-8437	SN:41578		2058-8437		Unique_Item_Requests	1	1	0
Nature Reviews Materials	Nature Publishing Group UK		nature.com	10.1038/41578.2058-8437	SN:41578		2058-8437		Total_Item_Requests	2	2	0
Nature Reviews Methods Primers	Nature Publishing Group UK		nature.com		SN:43586		2662-8449		Unique_Item_Requests	3	3	0
Nature Reviews Methods Primers	Nature Publishing Group UK		nature.com		SN:43586		2662-8449		Total_Item_Requests	6	6	0
Nature Reviews Molecular Cell Biology	Nature Publishing Group UK		nature.com	10.1038/41580.1471-0080	SN:41580	1471-0072	1471-0080		Unique_Item_Requests	2	2	0
Nature Reviews Molecular Cell Biology	Nature Publishing Group UK		nature.com	10.1038/41580.1471-0080	SN:41580	1471-0072	1471-0080		Total_Item_Requests	4	4	0
Nature Reviews Neurology	Nature Publishing Group UK		nature.com		SN:41582	1759-4758	1759-4766		Unique_Item_Requests	2	2	0
Nature Reviews Neurology	Nature Publishing Group UK		nature.com		SN:41582	1759-4758	1759-4766		Total_Item_Requests	5	5	0
Nature Reviews Neuroscience	Nature Publishing Group UK		nature.com	10.1038/41583.1471-0048	SN:41583	1471-003X	1471-0048		Unique_Item_Requests	2	2	0
Nature Reviews Neuroscience	Nature Publishing Group UK		nature.com	10.1038/41583.1471-0048	SN:41583	1471-003X	1471-0048		Total_Item_Requests	4	4	0
Nature Reviews Rheumatology	Nature Publishing Group UK		nature.com	10.1038/41584.1759-4804	SN:41584	1759-4790	1759-4804		Unique_Item_Requests	2	2	0
Nature Reviews Rheumatology	Nature Publishing Group UK		nature.com	10.1038/41584.1759-4804	SN:41584	1759-4790	1759-4804		Total_Item_Requests	4	4	0
Nature Sustainability	Nature Publishing Group UK		nature.com	10.1038/41893.2398-9629	SN:41893		2398-9629		Unique_Item_Requests	1	1	0
Nature Sustainability	Nature Publishing Group UK		nature.com	10.1038/41893.2398-9629	SN:41893		2398-9629		Total_Item_Requests	1	1	0
Neural Computing and Applications	Springer London		SpringerLink	10.1007/521.1433-3058	SN:521	0941-0643	1433-3058		Unique_Item_Requests	1	1	0
Neural Computing and Applications	Springer London		SpringerLink	10.1007/521.1433-3058	SN:521	0941-0643	1433-3058		Total_Item_Requests	2	2	0
Neurological Sciences	Springer International Publishing		SpringerLink	10.1007/10072.1590-3478	SN:10072	1590-1874	1590-3478		Unique_Item_Requests	2	2	0
Neurological Sciences	Springer International Publishing		SpringerLink	10.1007/10072.1590-3478	SN:10072	1590-1874	1590-3478		Total_Item_Requests	2	2	0
Neuropsychopharmacology	Springer International Publishing		nature.com		SN:41386	0893-133X	1740-634X		Unique_Item_Requests	5	5	0
Neuropsychopharmacology	Springer International Publishing		nature.com		SN:41386	0893-133X	1740-634X		Total_Item_Requests	8	8	0
Neuroscience Bulletin	Springer Nature Singapore		SpringerLink	10.1007/12264.1995-8218	SN:12264	1673-7067	1995-8218		Unique_Item_Requests	1	1	0
Neuroscience Bulletin	Springer Nature Singapore		SpringerLink	10.1007/12264.1995-8218	SN:12264	1673-7067	1995-8218		Total_Item_Requests	2	2	0
Neurosurgical Review	Springer-Verlag		SpringerLink		SN:10143	0344-5607	1437-2320		Unique_Item_Requests	3	3	0
Neurosurgical Review	Springer-Verlag		SpringerLink		SN:10143	0344-5607	1437-2320		Total_Item_Requests	3	3	0
New Forests	Springer Netherlands		SpringerLink	10.1007/11056.1573-5095	SN:11056	0169-4286	1573-5095		Unique_Item_Requests	2	2	0
New Forests	Springer Netherlands		SpringerLink	10.1007/11056.1573-5095	SN:11056	0169-4286	1573-5095		Total_Item_Requests	2	2	0
New Zealand Journal of Educational Studies	Springer Singapore		SpringerLink		SN:40841	0028-8276	2199-4714		Unique_Item_Requests	1	1	0
New Zealand Journal of Educational Studies	Springer Singapore		SpringerLink		SN:40841	0028-8276	2199-4714		Total_Item_Requests	1	1	0
Nutrient Cycling in Agroecosystems	Kluwer Academic Publishers		SpringerLink		SN:10705	1385-1314	1573-0867		Unique_Item_Requests	1	1	0
Nutrient Cycling in Agroecosystems	Kluwer Academic Publishers		SpringerLink		SN:10705	1385-1314	1573-0867		Total_Item_Requests	2	2	0
Odontology	Springer Japan		SpringerLink	10.1007/10266.1618-1255	SN:10266	1618-1247	1618-1255		Unique_Item_Requests	1	1	0
Odontology	Springer Japan		SpringerLink	10.1007/10266.1618-1255	SN:10266	1618-1247	1618-1255		Total_Item_Requests	1	1	0
Oecologia	Springer Berlin Heidelberg		SpringerLink	10.1007/442.1432-1939	SN:442	0029-8549	1432-1939		Unique_Item_Requests	9	9	0
Oecologia	Springer Berlin Heidelberg		SpringerLink	10.1007/442.1432-1939	SN:442	0029-8549	1432-1939		Total_Item_Requests	15	15	0
Operations Management Research	Springer US		SpringerLink	10.1007/12063.1936-9743	SN:12063	1936-9735	1936-9743		Unique_Item_Requests	1	1	0
Operations Management Research	Springer US		SpringerLink	10.1007/12063.1936-9743	SN:12063	1936-9735	1936-9743		Total_Item_Requests	1	1	0
Osteoporosis International	Springer-Verlag		SpringerLink		SN:198	0937-941X	1433-2965		Unique_Item_Requests	2	2	0
Osteoporosis International	Springer-Verlag		SpringerLink		SN:198	0937-941X	1433-2965		Total_Item_Requests	2	2	0
Parasitology Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/436.1432-1955	SN:436	0932-0113	1432-1955		Unique_Item_Requests	1	1	0
Parasitology Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/436.1432-1955	SN:436	0932-0113	1432-1955		Total_Item_Requests	1	1	0
Parasitology Research	Springer Berlin Heidelberg		SpringerLink	10.1007/436.1432-1955	SN:436	0932-0113	1432-1955		Unique_Item_Requests	11	11	0
Parasitology Research	Springer Berlin Heidelberg		SpringerLink	10.1007/436.1432-1955	SN:436	0932-0113	1432-1955		Total_Item_Requests	14	14	0
Pastoral Psychology	Kluwer Academic Publishers		SpringerLink		SN:11089	0031-2789	1573-6679		Unique_Item_Requests	1	1	0
Pastoral Psychology	Kluwer Academic Publishers		SpringerLink		SN:11089	0031-2789	1573-6679		Total_Item_Requests	2	2	0
Pediatric Nephrology	Springer-Verlag		SpringerLink		SN:467	0931-041X	1432-198X		Unique_Item_Requests	2	2	0
Pediatric Nephrology	Springer-Verlag		SpringerLink		SN:467	0931-041X	1432-198X		Total_Item_Requests	2	2	0
Pediatric Radiology	Springer-Verlag		SpringerLink		SN:247	0301-0449	1432-1998		Unique_Item_Requests	2	2	0
Pediatric Radiology	Springer-Verlag		SpringerLink		SN:247	0301-0449	1432-1998		Total_Item_Requests	2	2	0
Pediatric Research	Nature Publishing Group US		nature.com	10.1038/41390.1530-0447	SN:41390	0031-3998	1530-0447		Unique_Item_Requests	7	7	0
Pediatric Research	Nature Publishing Group US		nature.com	10.1038/41390.1530-0447	SN:41390	0031-3998	1530-0447		Total_Item_Requests	8	8	0
Petroleum Chemistry	Pleiades Publishing		SpringerLink	10.1134/11494.1555-6239	SN:11494	0965-5441	1555-6239		Unique_Item_Requests	1	1	0
Petroleum Chemistry	Pleiades Publishing		SpringerLink	10.1134/11494.1555-6239	SN:11494	0965-5441	1555-6239		Total_Item_Requests	2	2	0
Pharmaceutical Chemistry Journal	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11094	0091-150X	1573-9031		Unique_Item_Requests	1	1	0
Pharmaceutical Chemistry Journal	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11094	0091-150X	1573-9031		Total_Item_Requests	1	1	0
Pharmaceutical Research	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11095	0724-8741	1573-904X		Unique_Item_Requests	2	2	0
Pharmaceutical Research	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11095	0724-8741	1573-904X		Total_Item_Requests	2	2	0
Phenomenology and the Cognitive Sciences	Springer Netherlands		SpringerLink	10.1007/11097.1572-8676	SN:11097	1568-7759	1572-8676		Unique_Item_Requests	2	2	0
Phenomenology and the Cognitive Sciences	Springer Netherlands		SpringerLink	10.1007/11097.1572-8676	SN:11097	1568-7759	1572-8676		Total_Item_Requests	3	3	0
Philosophical Studies	Kluwer Academic Publishers		SpringerLink		SN:11098	0031-8116	1573-0883		Unique_Item_Requests	1	1	0
Philosophical Studies	Kluwer Academic Publishers		SpringerLink		SN:11098	0031-8116	1573-0883		Total_Item_Requests	1	1	0
Philosophy of Management	Springer International Publishing		SpringerLink		SN:40926	1740-3812	2052-9597		Unique_Item_Requests	3	3	0
Philosophy of Management	Springer International Publishing		SpringerLink		SN:40926	1740-3812	2052-9597		Total_Item_Requests	5	5	0
Plant and Soil	Springer International Publishing		SpringerLink	10.1007/11104.1573-5036	SN:11104	0032-079X	1573-5036		Unique_Item_Requests	5	5	0
Plant and Soil	Springer International Publishing		SpringerLink	10.1007/11104.1573-5036	SN:11104	0032-079X	1573-5036		Total_Item_Requests	8	8	0
Plant Cell, Tissue and Organ Culture (PCTOC)	Springer Netherlands		SN:ResearchGate	10.1007/11240.1573-5044	SN:11240	0167-6857	1573-5044		Unique_Item_Requests	1	1	0
Plant Cell, Tissue and Organ Culture (PCTOC)	Springer Netherlands		SN:ResearchGate	10.1007/11240.1573-5044	SN:11240	0167-6857	1573-5044		Total_Item_Requests	1	1	0
Plant Ecology	Springer Netherlands		SpringerLink	10.1007/11258.1573-5052	SN:11258	1385-0237	1573-5052		Unique_Item_Requests	4	4	0
Plant Ecology	Springer Netherlands		SpringerLink	10.1007/11258.1573-5052	SN:11258	1385-0237	1573-5052		Total_Item_Requests	4	4	0
Plant Physiology Reports	Springer India		SpringerLink		SN:40502	2662-253X	2662-2548		Unique_Item_Requests	1	1	0
Plant Physiology Reports	Springer India		SpringerLink		SN:40502	2662-253X	2662-2548		Total_Item_Requests	1	1	0
Planta	Springer Berlin Heidelberg		SpringerLink	10.1007/425.1432-2048	SN:425	0032-0935	1432-2048		Unique_Item_Requests	2	2	0
Planta	Springer Berlin Heidelberg		SpringerLink	10.1007/425.1432-2048	SN:425	0032-0935	1432-2048		Total_Item_Requests	2	2	0
Polar Biology	Springer-Verlag		SpringerLink		SN:300	0722-4060	1432-2056		Unique_Item_Requests	1	1	0
Polar Biology	Springer-Verlag		SpringerLink		SN:300	0722-4060	1432-2056		Total_Item_Requests	1	1	0
Political Behavior	Springer US		SpringerLink	10.1007/11109.1573-6687	SN:11109	0190-9320	1573-6687		Unique_Item_Requests	1	1	0
Political Behavior	Springer US		SpringerLink	10.1007/11109.1573-6687	SN:11109	0190-9320	1573-6687		Total_Item_Requests	1	1	0
Polymer Bulletin	Springer Berlin Heidelberg		SpringerLink	10.1007/289.1436-2449	SN:289	0170-0839	1436-2449		Unique_Item_Requests	1	1	0
Polymer Bulletin	Springer Berlin Heidelberg		SpringerLink	10.1007/289.1436-2449	SN:289	0170-0839	1436-2449		Total_Item_Requests	1	1	0
Polymer Journal	Nature Publishing Group UK		nature.com		SN:41428	0032-3896	1349-0540		Unique_Item_Requests	1	1	0
Polymer Journal	Nature Publishing Group UK		nature.com		SN:41428	0032-3896	1349-0540		Total_Item_Requests	1	1	0
Polymer Science Series A	Springer Netherlands		SpringerLink		SN:11498	0965-545X	1555-6107		Unique_Item_Requests	1	1	0
Polymer Science Series A	Springer Netherlands		SpringerLink		SN:11498	0965-545X	1555-6107		Total_Item_Requests	1	1	0
Polymer Science, Series B	Pleiades Publishing		SpringerLink	10.1134/11499.1555-6123	SN:11499	1560-0904	1555-6123		Unique_Item_Requests	1	1	0
Polymer Science, Series B	Pleiades Publishing		SpringerLink	10.1134/11499.1555-6123	SN:11499	1560-0904	1555-6123		Total_Item_Requests	3	3	0
Population and Environment	Springer Netherlands		SpringerLink	10.1007/11111.1573-7810	SN:11111	0199-0039	1573-7810		Unique_Item_Requests	3	3	0
Population and Environment	Springer Netherlands		SpringerLink	10.1007/11111.1573-7810	SN:11111	0199-0039	1573-7810		Total_Item_Requests	5	5	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		Unique_Item_Requests	14	14	0
Potato Research	Springer Netherlands		SpringerLink	10.1007/11540.1871-4528	SN:11540	0014-3065	1871-4528		Total_Item_Requests	18	18	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		Unique_Item_Requests	15	15	0
Precision Agriculture	Springer US		SpringerLink	10.1007/11119.1573-1618	SN:11119	1385-2256	1573-1618		Total_Item_Requests	31	31	0
Prevention Science	Springer US		SpringerLink	10.1007/11121.1573-6695	SN:11121	1389-4986	1573-6695		Unique_Item_Requests	3	3	0
Prevention Science	Springer US		SpringerLink	10.1007/11121.1573-6695	SN:11121	1389-4986	1573-6695		Total_Item_Requests	4	4	0
Primates	Springer Japan		SpringerLink	10.1007/10329.1610-7365	SN:10329	0032-8332	1610-7365		Unique_Item_Requests	2	2	0
Primates	Springer Japan		SpringerLink	10.1007/10329.1610-7365	SN:10329	0032-8332	1610-7365		Total_Item_Requests	2	2	0
Probiotics and Antimicrobial Proteins	Springer US		SpringerLink	10.1007/12602.1867-1314	SN:12602	1867-1306	1867-1314		Unique_Item_Requests	2	2	0
Probiotics and Antimicrobial Proteins	Springer US		SpringerLink	10.1007/12602.1867-1314	SN:12602	1867-1306	1867-1314		Total_Item_Requests	2	2	0
PROSPECTS	Springer Netherlands		SpringerLink	10.1007/11125.1573-9090	SN:11125	0033-1538	1573-9090		Unique_Item_Requests	1	1	0
PROSPECTS	Springer Netherlands		SpringerLink	10.1007/11125.1573-9090	SN:11125	0033-1538	1573-9090		Total_Item_Requests	1	1	0
Protoplasma	Springer Vienna		SpringerLink	10.1007/709.1615-6102	SN:709	0033-183X	1615-6102		Unique_Item_Requests	1	1	0
Protoplasma	Springer Vienna		SpringerLink	10.1007/709.1615-6102	SN:709	0033-183X	1615-6102		Total_Item_Requests	1	1	0
Psychological Research	Springer Berlin Heidelberg		SpringerLink	10.1007/426.1430-2772	SN:426	0340-0727	1430-2772		Unique_Item_Requests	1	1	0
Psychological Research	Springer Berlin Heidelberg		SpringerLink	10.1007/426.1430-2772	SN:426	0340-0727	1430-2772		Total_Item_Requests	1	1	0
Psychological Studies	Springer India		SpringerLink	10.1007/12646.0974-9861	SN:12646	0033-2968	0974-9861		Unique_Item_Requests	3	3	0
Psychological Studies	Springer India		SpringerLink	10.1007/12646.0974-9861	SN:12646	0033-2968	0974-9861		Total_Item_Requests	6	6	0
Psychonomic Bulletin & Review	Springer US		SpringerLink		SN:13423	1069-9384	1531-5320		Unique_Item_Requests	1	1	0
Psychonomic Bulletin & Review	Springer US		SpringerLink		SN:13423	1069-9384	1531-5320		Total_Item_Requests	1	1	0
Psychopharmacology	Springer Berlin Heidelberg		SpringerLink	10.1007/213.1432-2072	SN:213	0033-3158	1432-2072		Unique_Item_Requests	4	4	0
Psychopharmacology	Springer Berlin Heidelberg		SpringerLink	10.1007/213.1432-2072	SN:213	0033-3158	1432-2072		Total_Item_Requests	4	4	0
Pure and Applied Geophysics	Springer International Publishing		SN:ResearchGate	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		Unique_Item_Requests	1	1	0
Pure and Applied Geophysics	Springer International Publishing		SN:ResearchGate	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		Total_Item_Requests	1	1	0
Pure and Applied Geophysics	Springer International Publishing		SpringerLink	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		Unique_Item_Requests	1	1	0
Pure and Applied Geophysics	Springer International Publishing		SpringerLink	10.1007/24.1420-9136	SN:24	0033-4553	1420-9136		Total_Item_Requests	1	1	0
Quality & Quantity	Springer Netherlands		SpringerLink	10.1007/11135.1573-7845	SN:11135	0033-5177	1573-7845		Unique_Item_Requests	2	2	0
Quality & Quantity	Springer Netherlands		SpringerLink	10.1007/11135.1573-7845	SN:11135	0033-5177	1573-7845		Total_Item_Requests	3	3	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		Unique_Item_Requests	4	4	0
Quality of Life Research	Springer International Publishing		SpringerLink	10.1007/11136.1573-2649	SN:11136	0962-9343	1573-2649		Total_Item_Requests	7	7	0
Rare Metals	Nonferrous Metals Society of China		SpringerLink	10.1007/12598.1867-7185	SN:12598	1001-0521	1867-7185		Unique_Item_Requests	1	1	0
Rare Metals	Nonferrous Metals Society of China		SpringerLink	10.1007/12598.1867-7185	SN:12598	1001-0521	1867-7185		Total_Item_Requests	2	2	0
Reading and Writing	Kluwer Academic Publishers		SpringerLink		SN:11145	0922-4777	1573-0905		Unique_Item_Requests	1	1	0
Reading and Writing	Kluwer Academic Publishers		SpringerLink		SN:11145	0922-4777	1573-0905		Total_Item_Requests	1	1	0
Regional Environmental Change	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		Unique_Item_Requests	1	1	0
Regional Environmental Change	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		Total_Item_Requests	1	1	0
Regional Environmental Change	Springer Berlin Heidelberg		SpringerLink	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		Unique_Item_Requests	3	3	0
Regional Environmental Change	Springer Berlin Heidelberg		SpringerLink	10.1007/10113.1436-378X	SN:10113	1436-3798	1436-378X		Total_Item_Requests	5	5	0
Research in Engineering Design	Springer London		SpringerLink	10.1007/163.1435-6066	SN:163	0934-9839	1435-6066		Unique_Item_Requests	3	3	0
Research in Engineering Design	Springer London		SpringerLink	10.1007/163.1435-6066	SN:163	0934-9839	1435-6066		Total_Item_Requests	4	4	0
Research in Higher Education	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11162	0361-0365	1573-188X		Unique_Item_Requests	2	2	0
Research in Higher Education	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:11162	0361-0365	1573-188X		Total_Item_Requests	2	2	0
Research in Science Education	Springer Netherlands		SpringerLink		SN:11165	0157-244X	1573-1898		Unique_Item_Requests	1	1	0
Research in Science Education	Springer Netherlands		SpringerLink		SN:11165	0157-244X	1573-1898		Total_Item_Requests	1	1	0
Review of Accounting Studies	Kluwer Academic Publishers		SpringerLink		SN:11142	1380-6653	1573-7136		Unique_Item_Requests	1	1	0
Review of Accounting Studies	Kluwer Academic Publishers		SpringerLink		SN:11142	1380-6653	1573-7136		Total_Item_Requests	1	1	0
Reviews in Fish Biology and Fisheries	Springer International Publishing		SpringerLink	10.1007/11160.1573-5184	SN:11160	0960-3166	1573-5184		Unique_Item_Requests	6	6	0
Reviews in Fish Biology and Fisheries	Springer International Publishing		SpringerLink	10.1007/11160.1573-5184	SN:11160	0960-3166	1573-5184		Total_Item_Requests	8	8	0
Rheologica Acta	Springer Berlin Heidelberg		SpringerLink	10.1007/397.1435-1528	SN:397	0035-4511	1435-1528		Unique_Item_Requests	1	1	0
Rheologica Acta	Springer Berlin Heidelberg		SpringerLink	10.1007/397.1435-1528	SN:397	0035-4511	1435-1528		Total_Item_Requests	3	3	0
Russian Agricultural Sciences	Pleiades Publishing		SpringerLink		SN:11978	1068-3674	1934-8037		Unique_Item_Requests	1	1	0
Russian Agricultural Sciences	Pleiades Publishing		SpringerLink		SN:11978	1068-3674	1934-8037		Total_Item_Requests	1	1	0
Russian Journal of Applied Chemistry	Pleiades Publishing		SpringerLink	10.1134/11167.1608-3296	SN:11167	1070-4272	1608-3296		Unique_Item_Requests	1	1	0
Russian Journal of Applied Chemistry	Pleiades Publishing		SpringerLink	10.1134/11167.1608-3296	SN:11167	1070-4272	1608-3296		Total_Item_Requests	1	1	0
Russian Journal of Bioorganic Chemistry	Nauka/Interperiodica		SpringerLink		SN:11171	1068-1620	1573-9163		Unique_Item_Requests	1	1	0
Russian Journal of Bioorganic Chemistry	Nauka/Interperiodica		SpringerLink		SN:11171	1068-1620	1573-9163		Total_Item_Requests	1	1	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		Unique_Item_Requests	4	4	0
School Mental Health	Springer US		SpringerLink	10.1007/12310.1866-2633	SN:12310	1866-2625	1866-2633		Total_Item_Requests	6	6	0
Science China Materials	Science China Press		SpringerLink		SN:40843	2095-8226	2199-4501		Unique_Item_Requests	1	1	0
Science China Materials	Science China Press		SpringerLink		SN:40843	2095-8226	2199-4501		Total_Item_Requests	1	1	0
Science China Mathematics	SP Science China Press		SpringerLink		SN:11425	1674-7283	1869-1862		Unique_Item_Requests	1	1	0
