Report_Name	Database Master Report
Report_ID	DR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Method
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:42:00Z
Created_By	EBSCO Information Services

Database	Publisher	Publisher_ID	Platform	Proprietary_ID	Data_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Naxos Music Library	Naxos Online Library, LLC		EBSCOhost	EBSCOhost:edsnol	Database	Regular	Searches_Automated	22694	22694	0
Naxos Music Library	Naxos Online Library, LLC		EBSCOhost	EBSCOhost:edsnol	Other	Regular	Total_Item_Investigations	2	2	0
Naxos Music Library	Naxos Online Library, LLC		EBSCOhost	EBSCOhost:edsnol	Other	Regular	Unique_Item_Investigations	2	2	0
NBU Scholar Electronic Repository	New Bulgarian University		EBSCOhost	EBSCOhost:edsnbu	Database	Regular	Searches_Automated	15722	15722	0
NCI (National Cancer Institute at the National Institutes of Health)	NCI (National Cancer Institute at the National Ins		EBSCOhost	EBSCOhost:edspdq	Database	Regular	Searches_Automated	15754	15754	0
Networked Digital Library of Theses & Dissertations	Networked Digital Library of Theses & Dissertation		EBSCOhost	EBSCOhost:edsndl	Database	Regular	Searches_Automated	15776	15776	0
Networked Digital Library of Theses & Dissertations	Networked Digital Library of Theses & Dissertation		EBSCOhost	EBSCOhost:edsndl	Other	Regular	Total_Item_Investigations	15	15	0
Networked Digital Library of Theses & Dissertations	Networked Digital Library of Theses & Dissertation		EBSCOhost	EBSCOhost:edsndl	Other	Regular	Unique_Item_Investigations	12	12	0
NewsBank	NewsBank, Inc.		EBSCOhost	EBSCOhost:edsnbk	Database	Regular	Searches_Automated	15761	15761	0
NewsBank	NewsBank, Inc.		EBSCOhost	EBSCOhost:edsnbk	Other	Regular	Total_Item_Investigations	34	34	0
NewsBank	NewsBank, Inc.		EBSCOhost	EBSCOhost:edsnbk	Other	Regular	Unique_Item_Investigations	25	25	0
NewsBank - Archives	NewsBank, Inc.		EBSCOhost	EBSCOhost:edsnba	Database	Regular	Searches_Automated	15755	15755	0
Newswires	EBSCO Publishing		EBSCOhost	EBSCOhost:nsm	Database	Regular	Searches_Automated	15769	15769	0
Newswires	EBSCO Publishing		EBSCOhost	EBSCOhost:nsm	Database	Regular	Searches_Regular	4663	4663	0
NORA (Norwegian Open Research Archive)	CRIStin		EBSCOhost	EBSCOhost:edsnor	Database	Regular	Searches_Automated	15720	15720	0
NORA (Norwegian Open Research Archive)	CRIStin		EBSCOhost	EBSCOhost:edsnor	Other	Regular	Total_Item_Investigations	3	3	0
NORA (Norwegian Open Research Archive)	CRIStin		EBSCOhost	EBSCOhost:edsnor	Other	Regular	Unique_Item_Investigations	3	3	0
OAIster	OCLC Inc.		EBSCOhost	EBSCOhost:edsoai	Database	Regular	Searches_Automated	3903	3903	0
OAIster	OCLC Inc.		EBSCOhost	EBSCOhost:edsoai	Other	Regular	Total_Item_Investigations	1	1	0
OAIster	OCLC Inc.		EBSCOhost	EBSCOhost:edsoai	Other	Regular	Unique_Item_Investigations	1	1	0
OAPEN Library	OAPEN Library		EBSCOhost	EBSCOhost:edsoap	Book	Regular	Total_Item_Investigations	2	2	0
OAPEN Library	OAPEN Library		EBSCOhost	EBSCOhost:edsoap	Book	Regular	Unique_Item_Investigations	2	2	0
OAPEN Library	OAPEN Library		EBSCOhost	EBSCOhost:edsoap	Book	Regular	Unique_Title_Investigations	2	2	0
OAPEN Library	OAPEN Library		EBSCOhost	EBSCOhost:edsoap	Database	Regular	Searches_Automated	19182	19182	0
OAPEN Library	OAPEN Library		EBSCOhost	EBSCOhost:edsoap	Other	Regular	Total_Item_Investigations	5	5	0
OAPEN Library	OAPEN Library		EBSCOhost	EBSCOhost:edsoap	Other	Regular	Unique_Item_Investigations	4	4	0
OECD iLibrary	Organisation for Economic Cooperation & Developmen		EBSCOhost	EBSCOhost:edsoec	Book	Regular	Total_Item_Investigations	1	1	0
OECD iLibrary	Organisation for Economic Cooperation & Developmen		EBSCOhost	EBSCOhost:edsoec	Book	Regular	Unique_Item_Investigations	1	1	0
OECD iLibrary	Organisation for Economic Cooperation & Developmen		EBSCOhost	EBSCOhost:edsoec	Book	Regular	Unique_Title_Investigations	1	1	0
OECD iLibrary	Organisation for Economic Cooperation & Developmen		EBSCOhost	EBSCOhost:edsoec	Database	Regular	Searches_Automated	15767	15767	0
OECD iLibrary	Organisation for Economic Cooperation & Developmen		EBSCOhost	EBSCOhost:edsoec	Other	Regular	Total_Item_Investigations	4	4	0
OECD iLibrary	Organisation for Economic Cooperation & Developmen		EBSCOhost	EBSCOhost:edsoec	Other	Regular	Unique_Item_Investigations	4	4	0
Open Textbook Library	Center for Open Education at the University of Min		EBSCOhost	EBSCOhost:edsotl	Database	Regular	Searches_Automated	22691	22691	0
Open Textbook Library	Center for Open Education at the University of Min		EBSCOhost	EBSCOhost:edsotl	Other	Regular	Total_Item_Investigations	2	2	0
Open Textbook Library	Center for Open Education at the University of Min		EBSCOhost	EBSCOhost:edsotl	Other	Regular	Unique_Item_Investigations	2	2	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Book	Regular	Total_Item_Investigations	18	18	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Book	Regular	Unique_Item_Investigations	15	15	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Book	Regular	Unique_Title_Investigations	15	15	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Database	Regular	Searches_Automated	15821	15821	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Journal	Regular	Total_Item_Investigations	305	305	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Journal	Regular	Unique_Item_Investigations	276	276	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Other	Regular	Total_Item_Investigations	99	99	0
OpenAIRE	OpenAIRE		EBSCOhost	EBSCOhost:edsair	Other	Regular	Unique_Item_Investigations	85	85	0
OpenDissertations	EBSCO Publishing		EBSCOhost	EBSCOhost:ddu	Database	Regular	Searches_Automated	15776	15776	0
OpenDissertations	EBSCO Publishing		EBSCOhost	EBSCOhost:ddu	Database	Regular	Searches_Regular	101	101	0
OpenDissertations	EBSCO Publishing		EBSCOhost	EBSCOhost:ddu	Database	Regular	Total_Item_Investigations	12	12	0
OpenDissertations	EBSCO Publishing		EBSCOhost	EBSCOhost:ddu	Database	Regular	Unique_Item_Investigations	9	9	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Book	Regular	Total_Item_Investigations	1	1	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Book	Regular	Unique_Item_Investigations	1	1	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Book	Regular	Unique_Title_Investigations	1	1	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Database	Regular	Searches_Automated	15776	15776	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Journal	Regular	Total_Item_Investigations	2	2	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Journal	Regular	Unique_Item_Investigations	1	1	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Other	Regular	Total_Item_Investigations	1	1	0
Openedition.org	Centre National de la Recherche Scientifique Unive		EBSCOhost	EBSCOhost:edsrev	Other	Regular	Unique_Item_Investigations	1	1	0
OpenStax	Rice University		EBSCOhost	EBSCOhost:edsopx	Database	Regular	Searches_Automated	15697	15697	0
Oxfam Policy & Practice	Oxfam GB		EBSCOhost	EBSCOhost:edsoxf	Database	Regular	Searches_Automated	15804	15804	0
Oxford Clinical Psychology	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsocp	Book	Regular	Total_Item_Investigations	2	2	0
Oxford Clinical Psychology	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsocp	Book	Regular	Unique_Item_Investigations	2	2	0
Oxford Clinical Psychology	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsocp	Book	Regular	Unique_Title_Investigations	1	1	0
Oxford Clinical Psychology	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsocp	Database	Regular	Searches_Automated	15762	15762	0
Oxford Consolidated db	Undefined		EBSCOhost	EBSCOhost:conoxford	Database	Regular	Searches_Automated	78	78	0
Oxford Handbooks Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoho	Book	Regular	Total_Item_Investigations	3	3	0
Oxford Handbooks Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoho	Book	Regular	Unique_Item_Investigations	2	2	0
Oxford Handbooks Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoho	Book	Regular	Unique_Title_Investigations	1	1	0
Oxford Handbooks Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoho	Database	Regular	Searches_Automated	15707	15707	0
Oxford Scholarly Editions Online	Oxford University Press / USA		EBSCOhost	EBSCOhost:edsose	Database	Regular	Searches_Automated	15744	15744	0
Oxford Scholarship Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoso	Book	Regular	Total_Item_Investigations	17	17	0
Oxford Scholarship Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoso	Book	Regular	Unique_Item_Investigations	17	17	0
Oxford Scholarship Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoso	Book	Regular	Unique_Title_Investigations	16	16	0
Oxford Scholarship Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoso	Database	Regular	Searches_Automated	15707	15707	0
Oxford Scholarship Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoso	Other	Regular	Total_Item_Investigations	9	9	0
Oxford Scholarship Online	Oxford University Press / UK		EBSCOhost	EBSCOhost:edsoso	Other	Regular	Unique_Item_Investigations	7	7	0
Persée	Persee		EBSCOhost	EBSCOhost:edsper	Database	Regular	Searches_Automated	15790	15790	0
PhilSci Archive	University of Pittsburgh, University Library Syste		EBSCOhost	EBSCOhost:edsupp	Database	Regular	Searches_Automated	19169	19169	0
Plantwise Knowledge Bank	Undefined		EBSCOhost	EBSCOhost:edspkb	Database	Regular	Searches_Automated	12728	12728	0
Plantwise Knowledge Bank	Undefined		EBSCOhost	EBSCOhost:edspkb	Other	Regular	Total_Item_Investigations	2	2	0
Plantwise Knowledge Bank	Undefined		EBSCOhost	EBSCOhost:edspkb	Other	Regular	Unique_Item_Investigations	1	1	0
PORBASE	Biblioteca Nacional de Portugal		EBSCOhost	EBSCOhost:edspor	Database	Regular	Searches_Automated	15707	15707	0
Pressbooks Directory	Undefined		EBSCOhost	EBSCOhost:edspbd	Database	Regular	Searches_Automated	15720	15720	0
Pressbooks Directory	Undefined		EBSCOhost	EBSCOhost:edspbd	Other	Regular	Total_Item_Investigations	3	3	0
Pressbooks Directory	Undefined		EBSCOhost	EBSCOhost:edspbd	Other	Regular	Unique_Item_Investigations	3	3	0
Primary Search	EBSCO Publishing		EBSCOhost	EBSCOhost:prh	Database	Regular	Searches_Automated	22704	22704	0
Primary Search	EBSCO Publishing		EBSCOhost	EBSCOhost:prh	Database	Regular	Searches_Regular	101	101	0
Primary Search	EBSCO Publishing		EBSCOhost	EBSCOhost:prh	Journal	Regular	Total_Item_Investigations	2	2	0
Primary Search	EBSCO Publishing		EBSCOhost	EBSCOhost:prh	Journal	Regular	Total_Item_Requests	1	1	0
Primary Search	EBSCO Publishing		EBSCOhost	EBSCOhost:prh	Journal	Regular	Unique_Item_Investigations	1	1	0
Primary Search	EBSCO Publishing		EBSCOhost	EBSCOhost:prh	Journal	Regular	Unique_Item_Requests	1	1	0
Primary Search Reference eBook Collection	Undefined		EBSCOhost	EBSCOhost:e867sww	Database	Regular	Searches_Automated	22706	22706	0
Primary Search Reference eBook Collection	Undefined		EBSCOhost	EBSCOhost:e867sww	Database	Regular	Searches_Regular	100	100	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Book	Regular	Total_Item_Investigations	20	20	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Book	Regular	Unique_Item_Investigations	18	18	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Book	Regular	Unique_Title_Investigations	17	17	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Database	Regular	Searches_Automated	22707	22707	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Journal	Regular	Total_Item_Investigations	17	17	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Journal	Regular	Unique_Item_Investigations	17	17	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Other	Regular	Total_Item_Investigations	15	15	0
ProjectMUSE	Project Muse		EBSCOhost	EBSCOhost:edspmu	Other	Regular	Unique_Item_Investigations	13	13	0
Publications New Zealand Metadata	National Library of New Zealand		EBSCOhost	EBSCOhost:edsnzl	Book	Regular	Total_Item_Investigations	3	3	0
Publications New Zealand Metadata	National Library of New Zealand		EBSCOhost	EBSCOhost:edsnzl	Book	Regular	Unique_Item_Investigations	3	3	0
Publications New Zealand Metadata	National Library of New Zealand		EBSCOhost	EBSCOhost:edsnzl	Book	Regular	Unique_Title_Investigations	3	3	0
Publications New Zealand Metadata	National Library of New Zealand		EBSCOhost	EBSCOhost:edsnzl	Database	Regular	Searches_Automated	19206	19206	0
Publications New Zealand Metadata	National Library of New Zealand		EBSCOhost	EBSCOhost:edsnzl	Other	Regular	Total_Item_Investigations	1	1	0
Publications New Zealand Metadata	National Library of New Zealand		EBSCOhost	EBSCOhost:edsnzl	Other	Regular	Unique_Item_Investigations	1	1	0
R2 Digital Library	Rittenhouse Books		EBSCOhost	EBSCOhost:edsrdl	Database	Regular	Searches_Automated	15746	15746	0
RACO (Revistes Catalanes amb Accés Obert)	Universitaries de Catalunya, Consorci de Biblioteq		EBSCOhost	EBSCOhost:edsrac	Database	Regular	Searches_Automated	15783	15783	0
RACO (Revistes Catalanes amb Accés Obert)	Universitaries de Catalunya, Consorci de Biblioteq		EBSCOhost	EBSCOhost:edsrac	Journal	Regular	Total_Item_Investigations	6	6	0
RACO (Revistes Catalanes amb Accés Obert)	Universitaries de Catalunya, Consorci de Biblioteq		EBSCOhost	EBSCOhost:edsrac	Journal	Regular	Unique_Item_Investigations	6	6	0
RAMBI	National Library of Israel		EBSCOhost	EBSCOhost:edsram	Book	Regular	Total_Item_Investigations	2	2	0
RAMBI	National Library of Israel		EBSCOhost	EBSCOhost:edsram	Book	Regular	Unique_Item_Investigations	1	1	0
RAMBI	National Library of Israel		EBSCOhost	EBSCOhost:edsram	Book	Regular	Unique_Title_Investigations	1	1	0
RAMBI	National Library of Israel		EBSCOhost	EBSCOhost:edsram	Database	Regular	Searches_Automated	15751	15751	0
RAMBI	National Library of Israel		EBSCOhost	EBSCOhost:edsram	Journal	Regular	Total_Item_Investigations	7	7	0
RAMBI	National Library of Israel		EBSCOhost	EBSCOhost:edsram	Journal	Regular	Unique_Item_Investigations	3	3	0
RCAAP	Foundation for National Scientific Computing		EBSCOhost	EBSCOhost:edsrca	Database	Regular	Searches_Automated	15806	15806	0
RCAAP	Foundation for National Scientific Computing		EBSCOhost	EBSCOhost:edsrca	Other	Regular	Total_Item_Investigations	12	12	0
RCAAP	Foundation for National Scientific Computing		EBSCOhost	EBSCOhost:edsrca	Other	Regular	Unique_Item_Investigations	11	11	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Database	Regular	Searches_Automated	22736	22736	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Database	Regular	Searches_Regular	100	100	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Journal	Regular	Total_Item_Investigations	2	2	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Journal	Regular	Unique_Item_Investigations	1	1	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Newspaper_or_Newsletter	Regular	Total_Item_Investigations	7	7	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Newspaper_or_Newsletter	Regular	Total_Item_Requests	4	4	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Newspaper_or_Newsletter	Regular	Unique_Item_Investigations	5	5	0
Regional Business News	EBSCO Publishing		EBSCOhost	EBSCOhost:bwh	Newspaper_or_Newsletter	Regular	Unique_Item_Requests	4	4	0
RePEc	RePEc		EBSCOhost	EBSCOhost:edsrep	Book	Regular	Total_Item_Investigations	12	12	0
RePEc	RePEc		EBSCOhost	EBSCOhost:edsrep	Book	Regular	Unique_Item_Investigations	10	10	0
RePEc	RePEc		EBSCOhost	EBSCOhost:edsrep	Book	Regular	Unique_Title_Investigations	10	10	0
RePEc	RePEc		EBSCOhost	EBSCOhost:edsrep	Database	Regular	Searches_Automated	19326	19326	0
RePEc	RePEc		EBSCOhost	EBSCOhost:edsrep	Other	Regular	Total_Item_Investigations	31	31	0
RePEc	RePEc		EBSCOhost	EBSCOhost:edsrep	Other	Regular	Unique_Item_Investigations	28	28	0
Research Starters	EBSCO Publishing		EBSCOhost	EBSCOhost:ers	Database	Regular	Searches_Automated	19260	19260	0
Research Starters	EBSCO Publishing		EBSCOhost	EBSCOhost:ers	Other	Regular	Total_Item_Investigations	58	58	0
Research Starters	EBSCO Publishing		EBSCOhost	EBSCOhost:ers	Other	Regular	Total_Item_Requests	40	40	0
Research Starters	EBSCO Publishing		EBSCOhost	EBSCOhost:ers	Other	Regular	Unique_Item_Investigations	37	37	0
Research Starters	EBSCO Publishing		EBSCOhost	EBSCOhost:ers	Other	Regular	Unique_Item_Requests	36	36	0
Rivisteweb	Societa Editrice il Mulino Spa		EBSCOhost	EBSCOhost:edsriv	Database	Regular	Searches_Automated	15755	15755	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Book	Regular	Total_Item_Investigations	560	560	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Book	Regular	Unique_Item_Investigations	492	492	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Book	Regular	Unique_Title_Investigations	492	492	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Database	Regular	Searches_Automated	22745	22745	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Database	Regular	Searches_Regular	101	101	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Journal	Regular	Total_Item_Investigations	7	7	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Journal	Regular	Unique_Item_Investigations	7	7	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Newspaper_or_Newsletter	Regular	Total_Item_Investigations	2	2	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Newspaper_or_Newsletter	Regular	Unique_Item_Investigations	2	2	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Other	Regular	Total_Item_Investigations	347	347	0
Robertson Library Catalogue	Undefined		EBSCOhost	EBSCOhost:cat01065a	Other	Regular	Unique_Item_Investigations	299	299	0
Rock's Backpages	Undefined		EBSCOhost	EBSCOhost:edsrbp	Database	Regular	Searches_Automated	15765	15765	0
Routledge Handbooks Online	Taylor & Francis Ltd		EBSCOhost	EBSCOhost:edsrho	Book	Regular	Total_Item_Investigations	7	7	0
Routledge Handbooks Online	Taylor & Francis Ltd		EBSCOhost	EBSCOhost:edsrho	Book	Regular	Unique_Item_Investigations	5	5	0
Routledge Handbooks Online	Taylor & Francis Ltd		EBSCOhost	EBSCOhost:edsrho	Book	Regular	Unique_Title_Investigations	5	5	0
Routledge Handbooks Online	Taylor & Francis Ltd		EBSCOhost	EBSCOhost:edsrho	Database	Regular	Searches_Automated	15724	15724	0
Routledge Handbooks Online	Taylor & Francis Ltd		EBSCOhost	EBSCOhost:edsrho	Other	Regular	Total_Item_Investigations	5	5	0
Routledge Handbooks Online	Taylor & Francis Ltd		EBSCOhost	EBSCOhost:edsrho	Other	Regular	Unique_Item_Investigations	4	4	0
RxTx	Canadian Pharmacists Association		EBSCOhost	EBSCOhost:edsrxt	Database	Regular	Searches_Automated	15709	15709	0
SAGE Knowledge	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsskl	Database	Regular	Searches_Automated	2	2	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Book	Regular	Total_Item_Investigations	2	2	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Book	Regular	Unique_Item_Investigations	2	2	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Book	Regular	Unique_Title_Investigations	2	2	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Database	Regular	Searches_Automated	15711	15711	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Multimedia	Regular	Total_Item_Investigations	1	1	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Multimedia	Regular	Unique_Item_Investigations	1	1	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Other	Regular	Total_Item_Investigations	2	2	0
SAGE Research Methods	Sage Publications Inc.		EBSCOhost	EBSCOhost:edsrem	Other	Regular	Unique_Item_Investigations	2	2	0
SAGE Research Methods Foundations	Undefined		EBSCOhost	EBSCOhost:edsrmf	Database	Regular	Searches_Automated	15781	15781	0
ScholarVox	Cyberlibris		EBSCOhost	EBSCOhost:edsvox	Book	Regular	Total_Item_Investigations	8	8	0
ScholarVox	Cyberlibris		EBSCOhost	EBSCOhost:edsvox	Book	Regular	Unique_Item_Investigations	7	7	0
ScholarVox	Cyberlibris		EBSCOhost	EBSCOhost:edsvox	Book	Regular	Unique_Title_Investigations	7	7	0
ScholarVox	Cyberlibris		EBSCOhost	EBSCOhost:edsvox	Database	Regular	Searches_Automated	15756	15756	0
ScholarVox	Cyberlibris		EBSCOhost	EBSCOhost:edsvox	Other	Regular	Total_Item_Investigations	5	5	0
ScholarVox	Cyberlibris		EBSCOhost	EBSCOhost:edsvox	Other	Regular	Unique_Item_Investigations	4	4	0
SciELO	SciELO		EBSCOhost	EBSCOhost:edssci	Database	Regular	Searches_Automated	15767	15767	0
SciELO Books	SciELO		EBSCOhost	EBSCOhost:edsscb	Database	Regular	Searches_Automated	15762	15762	0
Science Citation Index Expanded	Thomson Reuters		EBSCOhost	EBSCOhost:edswsc	Database	Regular	Searches_Automated	19275	19275	0
Science Citation Index Expanded	Thomson Reuters		EBSCOhost	EBSCOhost:edswsc	Journal	Regular	Total_Item_Investigations	24	24	0
Science Citation Index Expanded	Thomson Reuters		EBSCOhost	EBSCOhost:edswsc	Journal	Regular	Unique_Item_Investigations	23	23	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Book	Regular	Total_Item_Investigations	7	7	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Book	Regular	Unique_Item_Investigations	6	6	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Book	Regular	Unique_Title_Investigations	6	6	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Database	Regular	Searches_Automated	22768	22768	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Journal	Regular	Total_Item_Investigations	366	366	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Journal	Regular	Unique_Item_Investigations	343	343	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Other	Regular	Total_Item_Investigations	13	13	0
ScienceDirect	EBSCO Publishing		EBSCOhost	EBSCOhost:edselp	Other	Regular	Unique_Item_Investigations	12	12	0
SciTech Connect	U.S. Department of Energy (OSTI)		EBSCOhost	EBSCOhost:edsstc	Database	Regular	Searches_Automated	19196	19196	0
SciTech Connect	U.S. Department of Energy (OSTI)		EBSCOhost	EBSCOhost:edsstc	Database	Regular	Total_Item_Investigations	12	12	0
SciTech Connect	U.S. Department of Energy (OSTI)		EBSCOhost	EBSCOhost:edsstc	Database	Regular	Unique_Item_Investigations	10	10	0
SCOAP3	Undefined		EBSCOhost	EBSCOhost:edscop	Database	Regular	Searches_Automated	15773	15773	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Book	Regular	Total_Item_Investigations	52	52	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Book	Regular	Unique_Item_Investigations	44	44	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Book	Regular	Unique_Title_Investigations	43	43	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Database	Regular	Searches_Automated	22831	22831	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Journal	Regular	Total_Item_Investigations	1023	1023	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Journal	Regular	Unique_Item_Investigations	888	888	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Newspaper_or_Newsletter	Regular	Total_Item_Investigations	1	1	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Newspaper_or_Newsletter	Regular	Unique_Item_Investigations	1	1	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Other	Regular	Total_Item_Investigations	53	53	0
Scopus®	Elsevier B.V.		EBSCOhost	EBSCOhost:edselc	Other	Regular	Unique_Item_Investigations	45	45	0
Skillsoft Books	SkillSoft Books24x7		EBSCOhost	EBSCOhost:edsssb	Book	Regular	Total_Item_Investigations	1	1	0
Skillsoft Books	SkillSoft Books24x7		EBSCOhost	EBSCOhost:edsssb	Book	Regular	Unique_Item_Investigations	1	1	0
Skillsoft Books	SkillSoft Books24x7		EBSCOhost	EBSCOhost:edsssb	Book	Regular	Unique_Title_Investigations	1	1	0
Skillsoft Books	SkillSoft Books24x7		EBSCOhost	EBSCOhost:edsssb	Database	Regular	Searches_Automated	15768	15768	0
Social Sciences Citation Index	Thomson Reuters		EBSCOhost	EBSCOhost:edswss	Database	Regular	Searches_Automated	19280	19280	0
Social Sciences Citation Index	Thomson Reuters		EBSCOhost	EBSCOhost:edswss	Journal	Regular	Total_Item_Investigations	7	7	0
Social Sciences Citation Index	Thomson Reuters		EBSCOhost	EBSCOhost:edswss	Journal	Regular	Unique_Item_Investigations	7	7	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Database	Regular	Searches_Automated	22829	22829	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Database	Regular	Searches_Regular	116	116	0
SocINDEX with Full Text	EBSCO Publishing		EBSCOhost	EBSCOhost:sih	Journal	Regular	Total_Item_Investigations	241	241	0
