Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Storytelling, story-retelling, storyknowing: towards a participatory practice of storytelling	Routledge		Taylor & Francis Online	10.1080/13569783.2016.1220247						Total_Item_Investigations	1	1	0
Storytelling, story-retelling, storyknowing: towards a participatory practice of storytelling	Routledge		Taylor & Francis Online	10.1080/13569783.2016.1220247						Total_Item_Requests	1	1	0
Strategic approaches to regional cumulative effects assessmet: a case study of the Great Sand Hills, Canada	Taylor & Francis		Taylor & Francis Online	10.3152/146155108X316405						Unique_Item_Investigations	1	1	0
Strategic approaches to regional cumulative effects assessmet: a case study of the Great Sand Hills, Canada	Taylor & Francis		Taylor & Francis Online	10.3152/146155108X316405						Unique_Item_Requests	1	1	0
Strategic approaches to regional cumulative effects assessmet: a case study of the Great Sand Hills, Canada	Taylor & Francis		Taylor & Francis Online	10.3152/146155108X316405						Total_Item_Investigations	1	1	0
Strategic approaches to regional cumulative effects assessmet: a case study of the Great Sand Hills, Canada	Taylor & Francis		Taylor & Francis Online	10.3152/146155108X316405						Total_Item_Requests	1	1	0
Strategic planning in public organizations: reviewing 35 years of research	Routledge		Taylor & Francis Online	10.1080/10967494.2023.2271901						Unique_Item_Investigations	1	1	0
Strategic planning in public organizations: reviewing 35 years of research	Routledge		Taylor & Francis Online	10.1080/10967494.2023.2271901						Unique_Item_Requests	1	1	0
Strategic planning in public organizations: reviewing 35 years of research	Routledge		Taylor & Francis Online	10.1080/10967494.2023.2271901						Total_Item_Investigations	2	2	0
Strategic planning in public organizations: reviewing 35 years of research	Routledge		Taylor & Francis Online	10.1080/10967494.2023.2271901						Total_Item_Requests	2	2	0
Street food as infrastructure: consumer mobility, vendor removability and food security in Mexico City	Routledge		Taylor & Francis Online	10.1080/15528014.2020.1859920						Unique_Item_Investigations	1	1	0
Street food as infrastructure: consumer mobility, vendor removability and food security in Mexico City	Routledge		Taylor & Francis Online	10.1080/15528014.2020.1859920						Unique_Item_Requests	1	1	0
Street food as infrastructure: consumer mobility, vendor removability and food security in Mexico City	Routledge		Taylor & Francis Online	10.1080/15528014.2020.1859920						Total_Item_Investigations	2	2	0
Street food as infrastructure: consumer mobility, vendor removability and food security in Mexico City	Routledge		Taylor & Francis Online	10.1080/15528014.2020.1859920						Total_Item_Requests	2	2	0
Stress and Coping among College Students during a COVID-19 Red Alert Status on Campus	Routledge		Taylor & Francis Online	10.1080/19325037.2023.2186985						Unique_Item_Investigations	1	1	0
Stress and Coping among College Students during a COVID-19 Red Alert Status on Campus	Routledge		Taylor & Francis Online	10.1080/19325037.2023.2186985						Unique_Item_Requests	1	1	0
Stress and Coping among College Students during a COVID-19 Red Alert Status on Campus	Routledge		Taylor & Francis Online	10.1080/19325037.2023.2186985						Total_Item_Investigations	2	2	0
Stress and Coping among College Students during a COVID-19 Red Alert Status on Campus	Routledge		Taylor & Francis Online	10.1080/19325037.2023.2186985						Total_Item_Requests	2	2	0
Stress, Stigma, and Sexual Minority Status: The Intersectional Ecology Model of LGBTQ Health	Routledge		Taylor & Francis Online	10.1080/10538720.2014.953660						Unique_Item_Investigations	1	1	0
Stress, Stigma, and Sexual Minority Status: The Intersectional Ecology Model of LGBTQ Health	Routledge		Taylor & Francis Online	10.1080/10538720.2014.953660						Unique_Item_Requests	1	1	0
Stress, Stigma, and Sexual Minority Status: The Intersectional Ecology Model of LGBTQ Health	Routledge		Taylor & Francis Online	10.1080/10538720.2014.953660						Total_Item_Investigations	1	1	0
Stress, Stigma, and Sexual Minority Status: The Intersectional Ecology Model of LGBTQ Health	Routledge		Taylor & Francis Online	10.1080/10538720.2014.953660						Total_Item_Requests	1	1	0
Striking the machine from within: a case for the inclusion of the GI Movement in the New Left	Routledge		Taylor & Francis Online	10.1080/17541328.2019.1687205						Unique_Item_Investigations	1	1	0
Striking the machine from within: a case for the inclusion of the GI Movement in the New Left	Routledge		Taylor & Francis Online	10.1080/17541328.2019.1687205						Unique_Item_Requests	1	1	0
Striking the machine from within: a case for the inclusion of the GI Movement in the New Left	Routledge		Taylor & Francis Online	10.1080/17541328.2019.1687205						Total_Item_Investigations	1	1	0
Striking the machine from within: a case for the inclusion of the GI Movement in the New Left	Routledge		Taylor & Francis Online	10.1080/17541328.2019.1687205						Total_Item_Requests	1	1	0
Student attitudes on animal sentience and use of animals in society	Routledge		Taylor & Francis Online	10.1080/00219266.2005.9656004						Unique_Item_Investigations	2	2	0
Student attitudes on animal sentience and use of animals in society	Routledge		Taylor & Francis Online	10.1080/00219266.2005.9656004						Unique_Item_Requests	2	2	0
Student attitudes on animal sentience and use of animals in society	Routledge		Taylor & Francis Online	10.1080/00219266.2005.9656004						Total_Item_Investigations	2	2	0
Student attitudes on animal sentience and use of animals in society	Routledge		Taylor & Francis Online	10.1080/00219266.2005.9656004						Total_Item_Requests	2	2	0
Student food insecurity: Examining barriers to higher education at the University of Saskatchewan	Taylor & Francis		Taylor & Francis Online	10.1080/19320248.2017.1393365						Unique_Item_Investigations	2	2	0
Student food insecurity: Examining barriers to higher education at the University of Saskatchewan	Taylor & Francis		Taylor & Francis Online	10.1080/19320248.2017.1393365						Unique_Item_Requests	2	2	0
Student food insecurity: Examining barriers to higher education at the University of Saskatchewan	Taylor & Francis		Taylor & Francis Online	10.1080/19320248.2017.1393365						Total_Item_Investigations	6	6	0
Student food insecurity: Examining barriers to higher education at the University of Saskatchewan	Taylor & Francis		Taylor & Francis Online	10.1080/19320248.2017.1393365						Total_Item_Requests	6	6	0
Students as partners within a centre for teaching and learning: a qualitative analysis of challenges and benefits	Routledge		Taylor & Francis Online	10.1080/1360144X.2021.1964970						Unique_Item_Investigations	9	9	0
Students as partners within a centre for teaching and learning: a qualitative analysis of challenges and benefits	Routledge		Taylor & Francis Online	10.1080/1360144X.2021.1964970						Unique_Item_Requests	9	9	0
Students as partners within a centre for teaching and learning: a qualitative analysis of challenges and benefits	Routledge		Taylor & Francis Online	10.1080/1360144X.2021.1964970						Total_Item_Investigations	14	14	0
Students as partners within a centre for teaching and learning: a qualitative analysis of challenges and benefits	Routledge		Taylor & Francis Online	10.1080/1360144X.2021.1964970						Total_Item_Requests	14	14	0
Students with mental health (dis)Abilities’ storied experiences within distance education	Routledge		Taylor & Francis Online	10.1080/01587919.2022.2141609						Unique_Item_Investigations	1	1	0
Students with mental health (dis)Abilities’ storied experiences within distance education	Routledge		Taylor & Francis Online	10.1080/01587919.2022.2141609						Unique_Item_Requests	1	1	0
Students with mental health (dis)Abilities’ storied experiences within distance education	Routledge		Taylor & Francis Online	10.1080/01587919.2022.2141609						Total_Item_Investigations	1	1	0
Students with mental health (dis)Abilities’ storied experiences within distance education	Routledge		Taylor & Francis Online	10.1080/01587919.2022.2141609						Total_Item_Requests	1	1	0
Students' Gendered Experiences of High School Portfolio Art Assessment in Canada, the Netherlands, and England	Routledge		Taylor & Francis Online	10.1080/00393541.2003.11651749						Unique_Item_Investigations	2	2	0
Students' Gendered Experiences of High School Portfolio Art Assessment in Canada, the Netherlands, and England	Routledge		Taylor & Francis Online	10.1080/00393541.2003.11651749						Unique_Item_Requests	2	2	0
Students' Gendered Experiences of High School Portfolio Art Assessment in Canada, the Netherlands, and England	Routledge		Taylor & Francis Online	10.1080/00393541.2003.11651749						Total_Item_Investigations	2	2	0
Students' Gendered Experiences of High School Portfolio Art Assessment in Canada, the Netherlands, and England	Routledge		Taylor & Francis Online	10.1080/00393541.2003.11651749						Total_Item_Requests	2	2	0
Studies of Friction in Grease-Lubricated Rolling Bearings Using Ball-on-Disc and Full Bearing Tests	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2019.1662147						Unique_Item_Investigations	1	1	0
Studies of Friction in Grease-Lubricated Rolling Bearings Using Ball-on-Disc and Full Bearing Tests	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2019.1662147						Unique_Item_Requests	1	1	0
Studies of Friction in Grease-Lubricated Rolling Bearings Using Ball-on-Disc and Full Bearing Tests	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2019.1662147						Total_Item_Investigations	5	5	0
Studies of Friction in Grease-Lubricated Rolling Bearings Using Ball-on-Disc and Full Bearing Tests	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2019.1662147						Total_Item_Requests	5	5	0
Subsistence in the Plantationocene: dooryard gardens, agrobiodiversity, and the subaltern economies of slavery	Routledge		Taylor & Francis Online	10.1080/03066150.2020.1725488						Unique_Item_Investigations	1	1	0
Subsistence in the Plantationocene: dooryard gardens, agrobiodiversity, and the subaltern economies of slavery	Routledge		Taylor & Francis Online	10.1080/03066150.2020.1725488						Unique_Item_Requests	1	1	0
Subsistence in the Plantationocene: dooryard gardens, agrobiodiversity, and the subaltern economies of slavery	Routledge		Taylor & Francis Online	10.1080/03066150.2020.1725488						Total_Item_Investigations	3	3	0
Subsistence in the Plantationocene: dooryard gardens, agrobiodiversity, and the subaltern economies of slavery	Routledge		Taylor & Francis Online	10.1080/03066150.2020.1725488						Total_Item_Requests	3	3	0
Summer Holiday Camps for Gay and Lesbian Young Adults An Evaluation of Their Impact on Social Support and Mental Well-Being	Routledge		Taylor & Francis Online	10.1300/J082v47n02_02						Unique_Item_Investigations	1	1	0
Summer Holiday Camps for Gay and Lesbian Young Adults An Evaluation of Their Impact on Social Support and Mental Well-Being	Routledge		Taylor & Francis Online	10.1300/J082v47n02_02						Total_Item_Investigations	1	1	0
Supervisory feedback and doctoral students’ academic literacy development: the case of writing for publication	Routledge		Taylor & Francis Online	10.1080/13562517.2023.2283727						Unique_Item_Investigations	1	1	0
Supervisory feedback and doctoral students’ academic literacy development: the case of writing for publication	Routledge		Taylor & Francis Online	10.1080/13562517.2023.2283727						Unique_Item_Requests	1	1	0
Supervisory feedback and doctoral students’ academic literacy development: the case of writing for publication	Routledge		Taylor & Francis Online	10.1080/13562517.2023.2283727						Total_Item_Investigations	1	1	0
Supervisory feedback and doctoral students’ academic literacy development: the case of writing for publication	Routledge		Taylor & Francis Online	10.1080/13562517.2023.2283727						Total_Item_Requests	1	1	0
Supporting faculty scholarship through a peer writing group: a model and guide for success	Routledge		Taylor & Francis Online	10.1080/1360144X.2023.2293864						Unique_Item_Investigations	5	5	0
Supporting faculty scholarship through a peer writing group: a model and guide for success	Routledge		Taylor & Francis Online	10.1080/1360144X.2023.2293864						Unique_Item_Requests	5	5	0
Supporting faculty scholarship through a peer writing group: a model and guide for success	Routledge		Taylor & Francis Online	10.1080/1360144X.2023.2293864						Total_Item_Investigations	7	7	0
Supporting faculty scholarship through a peer writing group: a model and guide for success	Routledge		Taylor & Francis Online	10.1080/1360144X.2023.2293864						Total_Item_Requests	7	7	0
Supporting older adults’ engagement in health-care programs and policies: Findings from a rural cognitive health study	Taylor & Francis		Taylor & Francis Online	10.1080/01621424.2019.1614505						Unique_Item_Investigations	1	1	0
Supporting older adults’ engagement in health-care programs and policies: Findings from a rural cognitive health study	Taylor & Francis		Taylor & Francis Online	10.1080/01621424.2019.1614505						Unique_Item_Requests	1	1	0
Supporting older adults’ engagement in health-care programs and policies: Findings from a rural cognitive health study	Taylor & Francis		Taylor & Francis Online	10.1080/01621424.2019.1614505						Total_Item_Investigations	3	3	0
Supporting older adults’ engagement in health-care programs and policies: Findings from a rural cognitive health study	Taylor & Francis		Taylor & Francis Online	10.1080/01621424.2019.1614505						Total_Item_Requests	3	3	0
Supporting self-directed learning and self-assessment using TeacherGAIA, a generative AI chatbot application: Learning approaches and prompt engineering	Routledge		Taylor & Francis Online	10.1080/23735082.2023.2258886						Unique_Item_Investigations	1	1	0
Supporting self-directed learning and self-assessment using TeacherGAIA, a generative AI chatbot application: Learning approaches and prompt engineering	Routledge		Taylor & Francis Online	10.1080/23735082.2023.2258886						Unique_Item_Requests	1	1	0
Supporting self-directed learning and self-assessment using TeacherGAIA, a generative AI chatbot application: Learning approaches and prompt engineering	Routledge		Taylor & Francis Online	10.1080/23735082.2023.2258886						Total_Item_Investigations	2	2	0
Supporting self-directed learning and self-assessment using TeacherGAIA, a generative AI chatbot application: Learning approaches and prompt engineering	Routledge		Taylor & Francis Online	10.1080/23735082.2023.2258886						Total_Item_Requests	2	2	0
Surgical Satisfaction, Quality of Life, and Their Association After Gender-Affirming Surgery: A Follow-up Study	Routledge		Taylor & Francis Online	10.1080/0092623X.2017.1326190						Unique_Item_Investigations	1	1	0
Surgical Satisfaction, Quality of Life, and Their Association After Gender-Affirming Surgery: A Follow-up Study	Routledge		Taylor & Francis Online	10.1080/0092623X.2017.1326190						Unique_Item_Requests	1	1	0
Surgical Satisfaction, Quality of Life, and Their Association After Gender-Affirming Surgery: A Follow-up Study	Routledge		Taylor & Francis Online	10.1080/0092623X.2017.1326190						Total_Item_Investigations	1	1	0
Surgical Satisfaction, Quality of Life, and Their Association After Gender-Affirming Surgery: A Follow-up Study	Routledge		Taylor & Francis Online	10.1080/0092623X.2017.1326190						Total_Item_Requests	1	1	0
Survey of Salmonid Pathogens in Ocean-Caught Fishes in British Columbia, Canada	Taylor & Francis		Taylor & Francis Online	10.1577/1548-8667(1998)010<0211:SOSPIO>2.0.CO;2						Unique_Item_Investigations	1	1	0
Survey of Salmonid Pathogens in Ocean-Caught Fishes in British Columbia, Canada	Taylor & Francis		Taylor & Francis Online	10.1577/1548-8667(1998)010<0211:SOSPIO>2.0.CO;2						Total_Item_Investigations	4	4	0
Survey of Salmonid Pathogens in Ocean-Caught Fishes in British Columbia, Canada	Taylor & Francis		Taylor & Francis Online	10.1577/1548-8667(1998)010<0211:SOSPIO>2.0.CO;2						No_License	3	3	0
Sustainable Mi'kmaw cultural tourism development in Nova Scotia, Canada: examining cultural tourist and Mi'kmaw perspectives	Routledge		Taylor & Francis Online	10.1080/09669580903406605						Unique_Item_Investigations	1	1	0
Sustainable Mi'kmaw cultural tourism development in Nova Scotia, Canada: examining cultural tourist and Mi'kmaw perspectives	Routledge		Taylor & Francis Online	10.1080/09669580903406605						Unique_Item_Requests	1	1	0
Sustainable Mi'kmaw cultural tourism development in Nova Scotia, Canada: examining cultural tourist and Mi'kmaw perspectives	Routledge		Taylor & Francis Online	10.1080/09669580903406605						Total_Item_Investigations	2	2	0
Sustainable Mi'kmaw cultural tourism development in Nova Scotia, Canada: examining cultural tourist and Mi'kmaw perspectives	Routledge		Taylor & Francis Online	10.1080/09669580903406605						Total_Item_Requests	2	2	0
Sustainable small?scale irrigation development issues for farmers, governments and donors	Routledge		Taylor & Francis Online	10.1080/07900629008722480						Unique_Item_Investigations	1	1	0
Sustainable small?scale irrigation development issues for farmers, governments and donors	Routledge		Taylor & Francis Online	10.1080/07900629008722480						Total_Item_Investigations	1	1	0
Sustainable Tourism Development: A Critique	Routledge		Taylor & Francis Online	10.1080/09669580308667216						Unique_Item_Investigations	2	2	0
Sustainable Tourism Development: A Critique	Routledge		Taylor & Francis Online	10.1080/09669580308667216						Unique_Item_Requests	1	1	0
Sustainable Tourism Development: A Critique	Routledge		Taylor & Francis Online	10.1080/09669580308667216						Total_Item_Investigations	4	4	0
Sustainable Tourism Development: A Critique	Routledge		Taylor & Francis Online	10.1080/09669580308667216						Total_Item_Requests	1	1	0
Sustainable tourism research: an analysis of papers published in the Journal of Sustainable Tourism	Routledge		Taylor & Francis Online	10.1080/09669580802582480						Unique_Item_Investigations	1	1	0
Sustainable tourism research: an analysis of papers published in the Journal of Sustainable Tourism	Routledge		Taylor & Francis Online	10.1080/09669580802582480						Unique_Item_Requests	1	1	0
Sustainable tourism research: an analysis of papers published in the Journal of Sustainable Tourism	Routledge		Taylor & Francis Online	10.1080/09669580802582480						Total_Item_Investigations	1	1	0
Sustainable tourism research: an analysis of papers published in the Journal of Sustainable Tourism	Routledge		Taylor & Francis Online	10.1080/09669580802582480						Total_Item_Requests	1	1	0
Sustainable Tourism: An Overview of the Concept and its Position in Relation to Conceptualisations of Tourism	Routledge		Taylor & Francis Online	10.1080/09669580208667183						Unique_Item_Investigations	1	1	0
Sustainable Tourism: An Overview of the Concept and its Position in Relation to Conceptualisations of Tourism	Routledge		Taylor & Francis Online	10.1080/09669580208667183						Total_Item_Investigations	1	1	0
Sustained impact of short-term international medical mission trips: Resident perspectives	Taylor & Francis		Taylor & Francis Online	10.3109/0142159X.2014.920491						Unique_Item_Investigations	1	1	0
Sustained impact of short-term international medical mission trips: Resident perspectives	Taylor & Francis		Taylor & Francis Online	10.3109/0142159X.2014.920491						Unique_Item_Requests	1	1	0
Sustained impact of short-term international medical mission trips: Resident perspectives	Taylor & Francis		Taylor & Francis Online	10.3109/0142159X.2014.920491						Total_Item_Investigations	1	1	0
Sustained impact of short-term international medical mission trips: Resident perspectives	Taylor & Francis		Taylor & Francis Online	10.3109/0142159X.2014.920491						Total_Item_Requests	1	1	0
Swept under the rug and forgotten… A qualitative study exploring the lived experiences of four Black/African American men living with depression	Routledge		Taylor & Francis Online	10.1080/10911359.2022.2120589						Unique_Item_Investigations	1	1	0
Swept under the rug and forgotten… A qualitative study exploring the lived experiences of four Black/African American men living with depression	Routledge		Taylor & Francis Online	10.1080/10911359.2022.2120589						Unique_Item_Requests	1	1	0
Swept under the rug and forgotten… A qualitative study exploring the lived experiences of four Black/African American men living with depression	Routledge		Taylor & Francis Online	10.1080/10911359.2022.2120589						Total_Item_Investigations	1	1	0
Swept under the rug and forgotten… A qualitative study exploring the lived experiences of four Black/African American men living with depression	Routledge		Taylor & Francis Online	10.1080/10911359.2022.2120589						Total_Item_Requests	1	1	0
Symptom reduction and termination: client change and therapist identified reasons for saying goodbye	Routledge		Taylor & Francis Online	10.1080/09515070.2017.1367272						Unique_Item_Investigations	1	1	0
Symptom reduction and termination: client change and therapist identified reasons for saying goodbye	Routledge		Taylor & Francis Online	10.1080/09515070.2017.1367272						Unique_Item_Requests	1	1	0
Symptom reduction and termination: client change and therapist identified reasons for saying goodbye	Routledge		Taylor & Francis Online	10.1080/09515070.2017.1367272						Total_Item_Investigations	1	1	0
Symptom reduction and termination: client change and therapist identified reasons for saying goodbye	Routledge		Taylor & Francis Online	10.1080/09515070.2017.1367272						Total_Item_Requests	1	1	0
Systematically reviewing remote e-workers’ well-being at work: a multidimensional approach	Routledge		Taylor & Francis Online	10.1080/1359432X.2018.1541886						Unique_Item_Investigations	1	1	0
Systematically reviewing remote e-workers’ well-being at work: a multidimensional approach	Routledge		Taylor & Francis Online	10.1080/1359432X.2018.1541886						Unique_Item_Requests	1	1	0
Systematically reviewing remote e-workers’ well-being at work: a multidimensional approach	Routledge		Taylor & Francis Online	10.1080/1359432X.2018.1541886						Total_Item_Investigations	1	1	0
Systematically reviewing remote e-workers’ well-being at work: a multidimensional approach	Routledge		Taylor & Francis Online	10.1080/1359432X.2018.1541886						Total_Item_Requests	1	1	0
Tai Lands and Thailand: Community and State in Southeast Asia	Routledge		Taylor & Francis Online	10.1080/14442213.2011.568929						Unique_Item_Investigations	2	2	0
Tai Lands and Thailand: Community and State in Southeast Asia	Routledge		Taylor & Francis Online	10.1080/14442213.2011.568929						Unique_Item_Requests	2	2	0
Tai Lands and Thailand: Community and State in Southeast Asia	Routledge		Taylor & Francis Online	10.1080/14442213.2011.568929						Total_Item_Investigations	2	2	0
Tai Lands and Thailand: Community and State in Southeast Asia	Routledge		Taylor & Francis Online	10.1080/14442213.2011.568929						Total_Item_Requests	2	2	0
Teacher Racism, Academic Self?Concept, and Multiculturation: Investigating Adaptive and Maladaptive Relations With Academic Disengagement and Self?Sabotage for Indigenous and Non?Indigenous Australian Students	Routledge		Taylor & Francis Online	10.1111/j.1742-9544.2012.00069.x						Unique_Item_Investigations	1	1	0
Teacher Racism, Academic Self?Concept, and Multiculturation: Investigating Adaptive and Maladaptive Relations With Academic Disengagement and Self?Sabotage for Indigenous and Non?Indigenous Australian Students	Routledge		Taylor & Francis Online	10.1111/j.1742-9544.2012.00069.x						Unique_Item_Requests	1	1	0
Teacher Racism, Academic Self?Concept, and Multiculturation: Investigating Adaptive and Maladaptive Relations With Academic Disengagement and Self?Sabotage for Indigenous and Non?Indigenous Australian Students	Routledge		Taylor & Francis Online	10.1111/j.1742-9544.2012.00069.x						Total_Item_Investigations	1	1	0
Teacher Racism, Academic Self?Concept, and Multiculturation: Investigating Adaptive and Maladaptive Relations With Academic Disengagement and Self?Sabotage for Indigenous and Non?Indigenous Australian Students	Routledge		Taylor & Francis Online	10.1111/j.1742-9544.2012.00069.x						Total_Item_Requests	1	1	0
Teacher support and student motivation to learn with Artificial Intelligence (AI) based chatbot	Routledge		Taylor & Francis Online	10.1080/10494820.2023.2172044						Unique_Item_Investigations	1	1	0
Teacher support and student motivation to learn with Artificial Intelligence (AI) based chatbot	Routledge		Taylor & Francis Online	10.1080/10494820.2023.2172044						Unique_Item_Requests	1	1	0
Teacher support and student motivation to learn with Artificial Intelligence (AI) based chatbot	Routledge		Taylor & Francis Online	10.1080/10494820.2023.2172044						Total_Item_Investigations	1	1	0
Teacher support and student motivation to learn with Artificial Intelligence (AI) based chatbot	Routledge		Taylor & Francis Online	10.1080/10494820.2023.2172044						Total_Item_Requests	1	1	0
Teacher-led professional development through a model of action research, collaboration and facilitation	Routledge		Taylor & Francis Online	10.1080/19415257.2019.1685565						Unique_Item_Investigations	2	2	0
Teacher-led professional development through a model of action research, collaboration and facilitation	Routledge		Taylor & Francis Online	10.1080/19415257.2019.1685565						Unique_Item_Requests	2	2	0
Teacher-led professional development through a model of action research, collaboration and facilitation	Routledge		Taylor & Francis Online	10.1080/19415257.2019.1685565						Total_Item_Investigations	4	4	0
Teacher-led professional development through a model of action research, collaboration and facilitation	Routledge		Taylor & Francis Online	10.1080/19415257.2019.1685565						Total_Item_Requests	4	4	0
Teachers, please learn our names!: racial microagressions and the K-12 classroom	Routledge		Taylor & Francis Online	10.1080/13613324.2012.674026						Unique_Item_Investigations	1	1	0
Teachers, please learn our names!: racial microagressions and the K-12 classroom	Routledge		Taylor & Francis Online	10.1080/13613324.2012.674026						Unique_Item_Requests	1	1	0
Teachers, please learn our names!: racial microagressions and the K-12 classroom	Routledge		Taylor & Francis Online	10.1080/13613324.2012.674026						Total_Item_Investigations	2	2	0
Teachers, please learn our names!: racial microagressions and the K-12 classroom	Routledge		Taylor & Francis Online	10.1080/13613324.2012.674026						Total_Item_Requests	2	2	0
Teaching and Learning Communication Skills in Medicine (2nd ed.). Suzanne Kurtz, Jonathan Silverman, and Juliet Draper, Oxford, England: Radcliffe Publishing, 2005, 369 pp., $59.95 (paperback)	Routledge		Taylor & Francis Online	10.1080/10410230903104954						Unique_Item_Investigations	1	1	0
Teaching and Learning Communication Skills in Medicine (2nd ed.). Suzanne Kurtz, Jonathan Silverman, and Juliet Draper, Oxford, England: Radcliffe Publishing, 2005, 369 pp., $59.95 (paperback)	Routledge		Taylor & Francis Online	10.1080/10410230903104954						Unique_Item_Requests	1	1	0
Teaching and Learning Communication Skills in Medicine (2nd ed.). Suzanne Kurtz, Jonathan Silverman, and Juliet Draper, Oxford, England: Radcliffe Publishing, 2005, 369 pp., $59.95 (paperback)	Routledge		Taylor & Francis Online	10.1080/10410230903104954						Total_Item_Investigations	1	1	0
Teaching and Learning Communication Skills in Medicine (2nd ed.). Suzanne Kurtz, Jonathan Silverman, and Juliet Draper, Oxford, England: Radcliffe Publishing, 2005, 369 pp., $59.95 (paperback)	Routledge		Taylor & Francis Online	10.1080/10410230903104954						Total_Item_Requests	1	1	0
TEACHING STRATEGIES BASED ON LEARNING STYLES OF ADULT STUDENTS	Routledge		Taylor & Francis Online	10.1080/0361697870110104						Unique_Item_Investigations	1	1	0
TEACHING STRATEGIES BASED ON LEARNING STYLES OF ADULT STUDENTS	Routledge		Taylor & Francis Online	10.1080/0361697870110104						Total_Item_Investigations	1	1	0
Teaching under the new Taylorism: high?stakes testing and the standardization of the 21st century curriculum	Routledge		Taylor & Francis Online	10.1080/00220272.2010.521261						Unique_Item_Investigations	1	1	0
Teaching under the new Taylorism: high?stakes testing and the standardization of the 21st century curriculum	Routledge		Taylor & Francis Online	10.1080/00220272.2010.521261						Unique_Item_Requests	1	1	0
Teaching under the new Taylorism: high?stakes testing and the standardization of the 21st century curriculum	Routledge		Taylor & Francis Online	10.1080/00220272.2010.521261						Total_Item_Investigations	1	1	0
Teaching under the new Taylorism: high?stakes testing and the standardization of the 21st century curriculum	Routledge		Taylor & Francis Online	10.1080/00220272.2010.521261						Total_Item_Requests	1	1	0
Team cohesion and team success in sport	Routledge		Taylor & Francis Online	10.1080/026404102317200828						Unique_Item_Investigations	1	1	0
Team cohesion and team success in sport	Routledge		Taylor & Francis Online	10.1080/026404102317200828						Unique_Item_Requests	1	1	0
Team cohesion and team success in sport	Routledge		Taylor & Francis Online	10.1080/026404102317200828						Total_Item_Investigations	2	2	0
Team cohesion and team success in sport	Routledge		Taylor & Francis Online	10.1080/026404102317200828						Total_Item_Requests	1	1	0
Television and War: Australia's Four Corners Programme and Vietnam, 1963–1975	Routledge		Taylor & Francis Online	10.1179/war.1997.15.1.119						Unique_Item_Investigations	1	1	0
Television and War: Australia's Four Corners Programme and Vietnam, 1963–1975	Routledge		Taylor & Francis Online	10.1179/war.1997.15.1.119						Unique_Item_Requests	1	1	0
Television and War: Australia's Four Corners Programme and Vietnam, 1963–1975	Routledge		Taylor & Francis Online	10.1179/war.1997.15.1.119						Total_Item_Investigations	1	1	0
Television and War: Australia's Four Corners Programme and Vietnam, 1963–1975	Routledge		Taylor & Francis Online	10.1179/war.1997.15.1.119						Total_Item_Requests	1	1	0
Temperature Effect on Load Distribution, Friction, and Wear of a Grease-Lubricated Spherical Roller Bearing (SRB)	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2022.2147886						Unique_Item_Investigations	1	1	0
Temperature Effect on Load Distribution, Friction, and Wear of a Grease-Lubricated Spherical Roller Bearing (SRB)	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2022.2147886						Unique_Item_Requests	1	1	0
Temperature Effect on Load Distribution, Friction, and Wear of a Grease-Lubricated Spherical Roller Bearing (SRB)	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2022.2147886						Total_Item_Investigations	3	3	0
Temperature Effect on Load Distribution, Friction, and Wear of a Grease-Lubricated Spherical Roller Bearing (SRB)	Taylor & Francis		Taylor & Francis Online	10.1080/10402004.2022.2147886						Total_Item_Requests	3	3	0
Tenuous Connectivity: Time, Citizenship, and Infrastructure in a Papua New Guinea Telecommunications Network	Routledge		Taylor & Francis Online	10.1080/14442213.2023.2177330						Unique_Item_Investigations	1	1	0
Tenuous Connectivity: Time, Citizenship, and Infrastructure in a Papua New Guinea Telecommunications Network	Routledge		Taylor & Francis Online	10.1080/14442213.2023.2177330						Unique_Item_Requests	1	1	0
Tenuous Connectivity: Time, Citizenship, and Infrastructure in a Papua New Guinea Telecommunications Network	Routledge		Taylor & Francis Online	10.1080/14442213.2023.2177330						Total_Item_Investigations	1	1	0
Tenuous Connectivity: Time, Citizenship, and Infrastructure in a Papua New Guinea Telecommunications Network	Routledge		Taylor & Francis Online	10.1080/14442213.2023.2177330						Total_Item_Requests	1	1	0
