Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	rsc:3140
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:56:11Z
Created_By	MPS Limited

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Reaction Chemistry & Engineering	Royal Society of Chemistry		pubs.rsc.org	10.1039/20589883/2015		0000-0000	2058-9883	https://www.rsc.org/Publishing/Journals/RE/Index.asp	OA_Gold	Unique_Item_Investigations	2	2	0
Reaction Chemistry & Engineering	Royal Society of Chemistry		pubs.rsc.org	10.1039/20589883/2015		0000-0000	2058-9883	https://www.rsc.org/Publishing/Journals/RE/Index.asp	OA_Gold	Total_Item_Investigations	4	4	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	Controlled	Unique_Item_Requests	2	2	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	Controlled	Total_Item_Requests	5	5	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	Controlled	Unique_Item_Investigations	3	3	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	Controlled	Total_Item_Investigations	7	7	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	OA_Gold	Unique_Item_Requests	15	15	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	OA_Gold	Total_Item_Requests	22	22	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	OA_Gold	Unique_Item_Investigations	27	27	0
RSC Advances	Royal Society of Chemistry		pubs.rsc.org	10.1039/20462069/2011		0000-0000	2046-2069	https://www.rsc.org/Publishing/Journals/RA/Index.asp	OA_Gold	Total_Item_Investigations	35	35	0
RSC Applied Interfaces	Royal Society of Chemistry		pubs.rsc.org	10.1039/27553701/2023		0000-0000	2755-3701	https://www.rsc.org/Publishing/Journals/LF/Index.asp	OA_Gold	Unique_Item_Requests	1	1	0
RSC Applied Interfaces	Royal Society of Chemistry		pubs.rsc.org	10.1039/27553701/2023		0000-0000	2755-3701	https://www.rsc.org/Publishing/Journals/LF/Index.asp	OA_Gold	Total_Item_Requests	1	1	0
RSC Applied Interfaces	Royal Society of Chemistry		pubs.rsc.org	10.1039/27553701/2023		0000-0000	2755-3701	https://www.rsc.org/Publishing/Journals/LF/Index.asp	OA_Gold	Unique_Item_Investigations	2	2	0
