Report_Name	Journal Article Requests
Report_ID	IR_A1
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Parent_Data_Type=Journal; Data_Type=Article
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:28Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Article_Version	Parent_DOI	Parent_Proprietary_ID	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Educating Nursing Students About Female Genital Cutting/Mutilation Using a Standardized Patient in a Virtual Dramatization Simulation	SAGE Publications		SAGE Journals	Jo Ann Donnenwirth, Rosanna F. Hess, Lora Wyss, Ratchneewan Ross; 	2022-07-08	VoR	10.1177/10436596221107599					Journal of Transcultural Nursing			10.1177/tcna	sage:tcna	1043-6596	1552-7832		Controlled	Total_Item_Requests	2	2	0
Education outside the classroom as upstream school health promotion: ‘adding-in’ physical activity into children’s everyday life and settings	SAGE Publications Ltd STM		SAGE Journals	Peter Bentsen, Erik Mygind, Lærke Mygind, Glen Nielsen, Peter Elsborg; 	2021-02-24	VoR	10.1177/1403494821993715					Scandinavian Journal of Public Health			10.1177/sjpc	sage:sjpc	1403-4948	1651-1905		Controlled	Unique_Item_Requests	1	1	0
Education outside the classroom as upstream school health promotion: ‘adding-in’ physical activity into children’s everyday life and settings	SAGE Publications Ltd STM		SAGE Journals	Peter Bentsen, Erik Mygind, Lærke Mygind, Glen Nielsen, Peter Elsborg; 	2021-02-24	VoR	10.1177/1403494821993715					Scandinavian Journal of Public Health			10.1177/sjpc	sage:sjpc	1403-4948	1651-1905		Controlled	Total_Item_Requests	1	1	0
Effect of antimicrobial peptide conjugated surgical sutures on multiple drug-resistant microorganisms	SAGE Publications		SAGE Journals	Zülal Muganlı, Günnur Pulat, Ozan Karaman, Utku Kürşat Ercan; 	2022-12-13	VoR	10.1177/08853282221145872					Journal of Biomaterials Applications			10.1177/jbaa	sage:jbaa	0885-3282	1530-8022		Controlled	Unique_Item_Requests	2	2	0
Effect of antimicrobial peptide conjugated surgical sutures on multiple drug-resistant microorganisms	SAGE Publications		SAGE Journals	Zülal Muganlı, Günnur Pulat, Ozan Karaman, Utku Kürşat Ercan; 	2022-12-13	VoR	10.1177/08853282221145872					Journal of Biomaterials Applications			10.1177/jbaa	sage:jbaa	0885-3282	1530-8022		Controlled	Total_Item_Requests	5	5	0
Effect of Precede–Proceed Model on Preventive Behaviors for Type 2 Diabetes Mellitus in High-Risk Individuals	SAGE Publications		SAGE Journals	Mahdi Moshki, Atefeh Dehnoalian, Ali Alami; 	2016-01-09	VoR	10.1177/1054773815621026					Clinical Nursing Research			10.1177/cnra	sage:cnra	1054-7738	1552-3799		Controlled	Unique_Item_Requests	1	1	0
Effect of Precede–Proceed Model on Preventive Behaviors for Type 2 Diabetes Mellitus in High-Risk Individuals	SAGE Publications		SAGE Journals	Mahdi Moshki, Atefeh Dehnoalian, Ali Alami; 	2016-01-09	VoR	10.1177/1054773815621026					Clinical Nursing Research			10.1177/cnra	sage:cnra	1054-7738	1552-3799		Controlled	Total_Item_Requests	3	3	0
Effect of therapeutic massage on pain in patients with dementia	SAGE Publications		SAGE Journals	Robin Orr, Yamini Kapoor; 	2015-04-23	VoR	10.1177/1471301215583391					Dementia			10.1177/dema	sage:dema	1471-3012	1741-2684		Controlled	Unique_Item_Requests	1	1	0
Effect of therapeutic massage on pain in patients with dementia	SAGE Publications		SAGE Journals	Robin Orr, Yamini Kapoor; 	2015-04-23	VoR	10.1177/1471301215583391					Dementia			10.1177/dema	sage:dema	1471-3012	1741-2684		Controlled	Total_Item_Requests	1	1	0
Effective Project Management for Strategic Innovation and Change in an Organizational Context	SAGE Publications		SAGE Journals	John Kenny; 	2003-03-01	VoR	10.1177/875697280303400106					Project Management Journal			10.1177/pmxa	sage:pmxa	8756-9728	1938-9507		Controlled	Unique_Item_Requests	1	1	0
Effective Project Management for Strategic Innovation and Change in an Organizational Context	SAGE Publications		SAGE Journals	John Kenny; 	2003-03-01	VoR	10.1177/875697280303400106					Project Management Journal			10.1177/pmxa	sage:pmxa	8756-9728	1938-9507		Controlled	Total_Item_Requests	2	2	0
Effective Strategies for the Inclusion of Children With Autism in General Education Classrooms	SAGE Publications		SAGE Journals	Glen Dunlap, Kimberly Crosland; 	2012-05-03	VoR	10.1177/0145445512442682					Behavior Modification			10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Unique_Item_Requests	1	1	0
Effective Strategies for the Inclusion of Children With Autism in General Education Classrooms	SAGE Publications		SAGE Journals	Glen Dunlap, Kimberly Crosland; 	2012-05-03	VoR	10.1177/0145445512442682					Behavior Modification			10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Total_Item_Requests	1	1	0
Efficacy and safety of the nucleoside analog GS-441524 for treatment of cats with naturally occurring feline infectious peritonitis	SAGE Publications		SAGE Journals	Hongwei Liu, Michael Bannasch, Eisuke Murakami, Niels C Pedersen, Molly Liepnieks, Elizabeth Montgomery, Michel Perron; 	2019-02-13	VoR	10.1177/1098612X19825701					Journal of Feline Medicine and Surgery			10.1177/jfma	sage:jfma	1098-612X	1532-2750		OA_Gold	Unique_Item_Requests	2	2	0
Efficacy and safety of the nucleoside analog GS-441524 for treatment of cats with naturally occurring feline infectious peritonitis	SAGE Publications		SAGE Journals	Hongwei Liu, Michael Bannasch, Eisuke Murakami, Niels C Pedersen, Molly Liepnieks, Elizabeth Montgomery, Michel Perron; 	2019-02-13	VoR	10.1177/1098612X19825701					Journal of Feline Medicine and Surgery			10.1177/jfma	sage:jfma	1098-612X	1532-2750		OA_Gold	Total_Item_Requests	2	2	0
Eimeria Organisms Develop in the Epithelial Cells of Equine Small Intestine	SAGE Publications		SAGE Journals	K. Okai, T. Yoshino, K. Kihara, M. Okamoto, S. Taharaguchi, K. Hirayama, H. Taniyama, T. Sako; 	2002-07-01	VoR	10.1354/vp.39-4-505					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Unique_Item_Requests	1	1	0
Eimeria Organisms Develop in the Epithelial Cells of Equine Small Intestine	SAGE Publications		SAGE Journals	K. Okai, T. Yoshino, K. Kihara, M. Okamoto, S. Taharaguchi, K. Hirayama, H. Taniyama, T. Sako; 	2002-07-01	VoR	10.1354/vp.39-4-505					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Total_Item_Requests	1	1	0
Ellen and the little one: A critical phenomenology of potentiality in life with dementia	SAGE Publications		SAGE Journals	Lone Grøn, Rasmus Dyring; 	2021-06-25	VoR	10.1177/14634996211010512					Anthropological Theory			10.1177/anta	sage:anta	1463-4996	1741-2641		Controlled	Unique_Item_Requests	1	1	0
Ellen and the little one: A critical phenomenology of potentiality in life with dementia	SAGE Publications		SAGE Journals	Lone Grøn, Rasmus Dyring; 	2021-06-25	VoR	10.1177/14634996211010512					Anthropological Theory			10.1177/anta	sage:anta	1463-4996	1741-2641		Controlled	Total_Item_Requests	3	3	0
Embedded and Guiding Cues: The Role of the Designer and Facilitator in Simulation and Gaming	SAGE Publications		SAGE Journals	Timothy C. Clapper; 	2020-05-10	VoR	10.1177/1046878120920387					Simulation & Gaming			10.1177/sagb	sage:sagb	1046-8781	1552-826X		Controlled	Unique_Item_Requests	1	1	0
Embedded and Guiding Cues: The Role of the Designer and Facilitator in Simulation and Gaming	SAGE Publications		SAGE Journals	Timothy C. Clapper; 	2020-05-10	VoR	10.1177/1046878120920387					Simulation & Gaming			10.1177/sagb	sage:sagb	1046-8781	1552-826X		Controlled	Total_Item_Requests	1	1	0
Embodied and entangled: Slow violence and harm via digital technologies	SAGE Publications		SAGE Journals	Rachel Brydolf-Horwitz; 	2018-08-09	VoR	10.1177/2399654418791825					Environment and Planning C: Politics and Space			10.1177/epcb	sage:epcb	2399-6544	2399-6552		Controlled	Unique_Item_Requests	1	1	0
Embodied and entangled: Slow violence and harm via digital technologies	SAGE Publications		SAGE Journals	Rachel Brydolf-Horwitz; 	2018-08-09	VoR	10.1177/2399654418791825					Environment and Planning C: Politics and Space			10.1177/epcb	sage:epcb	2399-6544	2399-6552		Controlled	Total_Item_Requests	1	1	0
Empowering LGBTQ parents: How to improve maternity services and child healthcare settings for this community – ‘She told us that we are good as a family’	SAGE Publications Ltd		SAGE Journals	Jenni Kerppola, Marja-Leena Perälä, Anna Maija-Pietilä, Nina Halme; 	2019-09-02	VoR	10.1177/2057158519865844					Nordic Journal of Nursing Research			10.1177/njna	sage:njna	2057-1585	2057-1593		Controlled	Unique_Item_Requests	1	1	0
Empowering LGBTQ parents: How to improve maternity services and child healthcare settings for this community – ‘She told us that we are good as a family’	SAGE Publications Ltd		SAGE Journals	Jenni Kerppola, Marja-Leena Perälä, Anna Maija-Pietilä, Nina Halme; 	2019-09-02	VoR	10.1177/2057158519865844					Nordic Journal of Nursing Research			10.1177/njna	sage:njna	2057-1585	2057-1593		Controlled	Total_Item_Requests	1	1	0
Enhancing Exposure and Response Prevention for OCD A Couple-Based Approach	SAGE Publications		SAGE Journals	Sara Boeding, Donald H. Baucom, Jonathan S. Abramowitz, Michael G. Wheaton, Melanie S. Fischer, Laura E. Fabricant, Christine Paprocki; 	2012-05-22	VoR	10.1177/0145445512444596					Behavior Modification			10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Unique_Item_Requests	1	1	0
Enhancing Exposure and Response Prevention for OCD A Couple-Based Approach	SAGE Publications		SAGE Journals	Sara Boeding, Donald H. Baucom, Jonathan S. Abramowitz, Michael G. Wheaton, Melanie S. Fischer, Laura E. Fabricant, Christine Paprocki; 	2012-05-22	VoR	10.1177/0145445512444596					Behavior Modification			10.1177/bmoa	sage:bmoa	0145-4455	1552-4167		Controlled	Total_Item_Requests	1	1	0
Enhancing student research through a virtual participatory action research project: Student benefits and administrative challenges	SAGE Publications		SAGE Journals	Jennifer Lynne Edwards, Sue Marquis Gordon; 	2012-04-19	VoR	10.1177/1476750312439900					Action Research			10.1177/arja	sage:arja	1476-7503	1741-2617		Controlled	Unique_Item_Requests	1	1	0
Enhancing student research through a virtual participatory action research project: Student benefits and administrative challenges	SAGE Publications		SAGE Journals	Jennifer Lynne Edwards, Sue Marquis Gordon; 	2012-04-19	VoR	10.1177/1476750312439900					Action Research			10.1177/arja	sage:arja	1476-7503	1741-2617		Controlled	Total_Item_Requests	1	1	0
Enhancing the Effectiveness of Work Groups and Teams	SAGE Publications		SAGE Journals	Steve W.J. Kozlowski, Daniel R. Ilgen; 	2006-12-01	VoR	10.1111/j.1529-1006.2006.00030.x					Psychological Science in the Public Interest			10.1177/psia	sage:psia	1529-1006	1539-6053		Controlled	Unique_Item_Requests	1	1	0
Enhancing the Effectiveness of Work Groups and Teams	SAGE Publications		SAGE Journals	Steve W.J. Kozlowski, Daniel R. Ilgen; 	2006-12-01	VoR	10.1111/j.1529-1006.2006.00030.x					Psychological Science in the Public Interest			10.1177/psia	sage:psia	1529-1006	1539-6053		Controlled	Total_Item_Requests	1	1	0
Enterprise and entrepreneurship on islands and remote rural environments	SAGE Publications		SAGE Journals	Kathryn A Burnett, Mike Danson; 	2017-01-11	VoR	10.1177/1465750316686237					The International Journal of Entrepreneurship and Innovation			10.1177/ieia	sage:ieia	1465-7503	2043-6882		Controlled	Unique_Item_Requests	1	1	0
Enterprise and entrepreneurship on islands and remote rural environments	SAGE Publications		SAGE Journals	Kathryn A Burnett, Mike Danson; 	2017-01-11	VoR	10.1177/1465750316686237					The International Journal of Entrepreneurship and Innovation			10.1177/ieia	sage:ieia	1465-7503	2043-6882		Controlled	Total_Item_Requests	1	1	0
Environmental and Mobility Strategies During Early COVID-19: Insights From an Empirical Study Focusing on Park Visitations in El Paso, TX	SAGE Publications		SAGE Journals	Sinan Zhong, Yang Song, Hanwool Lee, Samuel D. Towne, Chanam Lee, Jiahe Bian, Marcia G. Ory, Wei Li; 	2023-05-03	VoR	10.1177/19375867231166080					HERD: Health Environments Research & Design Journal			10.1177/hera	sage:hera	1937-5867	2167-5112		Controlled	Unique_Item_Requests	1	1	0
Environmental and Mobility Strategies During Early COVID-19: Insights From an Empirical Study Focusing on Park Visitations in El Paso, TX	SAGE Publications		SAGE Journals	Sinan Zhong, Yang Song, Hanwool Lee, Samuel D. Towne, Chanam Lee, Jiahe Bian, Marcia G. Ory, Wei Li; 	2023-05-03	VoR	10.1177/19375867231166080					HERD: Health Environments Research & Design Journal			10.1177/hera	sage:hera	1937-5867	2167-5112		Controlled	Total_Item_Requests	1	1	0
Environmental impact and waste recycling technologies for modern wind turbines: An overview	SAGE Publications		SAGE Journals	N. L. Panwar, Neelam Rathore; 	2022-11-16	VoR	10.1177/0734242X221135527					Waste Management & Research			10.1177/wmra	sage:wmra	0734-242X	1096-3669		OA_Gold	Unique_Item_Requests	3	3	0
Environmental impact and waste recycling technologies for modern wind turbines: An overview	SAGE Publications		SAGE Journals	N. L. Panwar, Neelam Rathore; 	2022-11-16	VoR	10.1177/0734242X221135527					Waste Management & Research			10.1177/wmra	sage:wmra	0734-242X	1096-3669		OA_Gold	Total_Item_Requests	4	4	0
Epidemiology of Upper Extremity Injuries in NCAA Men’s and Women’s Ice Hockey	SAGE Publications		SAGE Journals	R. Nelson Mead, Mary K. Mulcahey, Patricia R. Melvin, Christopher Smith, Spenser Souza; 	2018-07-05	VoR	10.1177/0363546518781338					The American Journal of Sports Medicine			10.1177/ajsb	sage:ajsb	0363-5465	1552-3365		Controlled	Unique_Item_Requests	1	1	0
Epidemiology of Upper Extremity Injuries in NCAA Men’s and Women’s Ice Hockey	SAGE Publications		SAGE Journals	R. Nelson Mead, Mary K. Mulcahey, Patricia R. Melvin, Christopher Smith, Spenser Souza; 	2018-07-05	VoR	10.1177/0363546518781338					The American Journal of Sports Medicine			10.1177/ajsb	sage:ajsb	0363-5465	1552-3365		Controlled	Total_Item_Requests	1	1	0
Episodic Future Thinking: Linking Neuropsychological Performance with Episodic Detail in Young and Old Adults	SAGE Publications		SAGE Journals	Martin A. Conway, Catriona M. Morrison, Scott N. Cole; 	2013-09-01	VoR	10.1080/17470218.2012.758157					Quarterly Journal of Experimental Psychology			10.1177/qjpd	sage:qjpd	1747-0218	1747-0226		Controlled	Unique_Item_Requests	1	1	0
Episodic Future Thinking: Linking Neuropsychological Performance with Episodic Detail in Young and Old Adults	SAGE Publications		SAGE Journals	Martin A. Conway, Catriona M. Morrison, Scott N. Cole; 	2013-09-01	VoR	10.1080/17470218.2012.758157					Quarterly Journal of Experimental Psychology			10.1177/qjpd	sage:qjpd	1747-0218	1747-0226		Controlled	Total_Item_Requests	3	3	0
Epistemological Pluralism Ethical and pedagogical challenges in higher education	SAGE Publications		SAGE Journals	Cash Ahenakew, Vanessa Andreotti, Garrick Cooper; 	2011-05-01	VoR	10.1177/117718011100700104					AlterNative: An International Journal of Indigenous Peoples			10.1177/alna	sage:alna	1177-1801	1174-1740		Controlled	Unique_Item_Requests	1	1	0
Epistemological Pluralism Ethical and pedagogical challenges in higher education	SAGE Publications		SAGE Journals	Cash Ahenakew, Vanessa Andreotti, Garrick Cooper; 	2011-05-01	VoR	10.1177/117718011100700104					AlterNative: An International Journal of Indigenous Peoples			10.1177/alna	sage:alna	1177-1801	1174-1740		Controlled	Total_Item_Requests	1	1	0
Epithelial Alteration Associated With Recovery From Laryngeal Squamous Metaplasia in Rats: Kinetics of Recovery From a Test Item-Related Change	SAGE Publications		SAGE Journals	Charlotte M. Keenan, Mike Schofield, Nicholas P. Macri, Stuart Cracknell, Andrew Bond, Gary M. Hoffman; 	2020-05-20	VoR	10.1177/0192623320924655					Toxicologic Pathology			10.1177/tpxb	sage:tpxb	0192-6233	1533-1601		Controlled	Unique_Item_Requests	1	1	0
Epithelial Alteration Associated With Recovery From Laryngeal Squamous Metaplasia in Rats: Kinetics of Recovery From a Test Item-Related Change	SAGE Publications		SAGE Journals	Charlotte M. Keenan, Mike Schofield, Nicholas P. Macri, Stuart Cracknell, Andrew Bond, Gary M. Hoffman; 	2020-05-20	VoR	10.1177/0192623320924655					Toxicologic Pathology			10.1177/tpxb	sage:tpxb	0192-6233	1533-1601		Controlled	Total_Item_Requests	1	1	0
Equine Intestinal Lymphoma: Clinical-Pathological Features, Immunophenotype, and Survival	SAGE Publications		SAGE Journals	Elizabeth Ann Walmsley, Barbara Bacci, Andrew William Stent; 	2020-03-23	VoR	10.1177/0300985820906889					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Unique_Item_Requests	1	1	0
Equine Intestinal Lymphoma: Clinical-Pathological Features, Immunophenotype, and Survival	SAGE Publications		SAGE Journals	Elizabeth Ann Walmsley, Barbara Bacci, Andrew William Stent; 	2020-03-23	VoR	10.1177/0300985820906889					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Total_Item_Requests	1	1	0
Erratum to Practices of Ethnographic Research: Introduction to the Special Issue	SAGE Publications		SAGE Journals		2021-02-01	VoR	10.1177/0891241621992910					Journal of Contemporary Ethnography			10.1177/jcec	sage:jcec	0891-2416	1552-5414		Controlled	Unique_Item_Requests	1	1	0
Erratum to Practices of Ethnographic Research: Introduction to the Special Issue	SAGE Publications		SAGE Journals		2021-02-01	VoR	10.1177/0891241621992910					Journal of Contemporary Ethnography			10.1177/jcec	sage:jcec	0891-2416	1552-5414		Controlled	Total_Item_Requests	1	1	0
Ethical and Methodological Issues in Large Qualitative Participatory Studies	SAGE Publications Inc		SAGE Journals	Patta Scott-Villiers, Naomi Hossain; 	2018-05-13	VoR	10.1177/0002764218775782					American Behavioral Scientist			10.1177/absb	sage:absb	0002-7642	1552-3381		Controlled	Unique_Item_Requests	1	1	0
Ethical and Methodological Issues in Large Qualitative Participatory Studies	SAGE Publications Inc		SAGE Journals	Patta Scott-Villiers, Naomi Hossain; 	2018-05-13	VoR	10.1177/0002764218775782					American Behavioral Scientist			10.1177/absb	sage:absb	0002-7642	1552-3381		Controlled	Total_Item_Requests	1	1	0
Etiology and Pathogenesis of Osteochondrosis	SAGE Publications		SAGE Journals	S. Ekman, B. Ytrehus, C. S. Carlson; 	2007-07-01	VoR	10.1354/vp.44-4-429					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Unique_Item_Requests	1	1	0
Etiology and Pathogenesis of Osteochondrosis	SAGE Publications		SAGE Journals	S. Ekman, B. Ytrehus, C. S. Carlson; 	2007-07-01	VoR	10.1354/vp.44-4-429					Veterinary Pathology			10.1177/vetb	sage:vetb	0300-9858	1544-2217		Controlled	Total_Item_Requests	1	1	0
