Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	
Report_Filters	Platform=ProQuest
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:03Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Behind the Headlines	Canadian International Council		ProQuest		ProQuest:35075		0005-7983			Journal	Article	2008	Controlled	Regular	Total_Item_Requests	1	0	1
Behind the Headlines	Canadian International Council		ProQuest		ProQuest:35075		0005-7983			Journal	Article	2008	Controlled	Regular	Unique_Item_Investigations	1	0	1
Behind the Headlines	Canadian International Council		ProQuest		ProQuest:35075		0005-7983			Journal	Article	2008	Controlled	Regular	Unique_Item_Requests	1	0	1
Biodiversity  Conservation	Springer Nature BV		ProQuest		ProQuest:55450		0960-3115	1572-9710		Journal	Article	1999	Controlled	Regular	Total_Item_Investigations	1	0	1
Biodiversity  Conservation	Springer Nature BV		ProQuest		ProQuest:55450		0960-3115	1572-9710		Journal	Article	1999	Controlled	Regular	Total_Item_Requests	1	0	1
Biodiversity  Conservation	Springer Nature BV		ProQuest		ProQuest:55450		0960-3115	1572-9710		Journal	Article	1999	Controlled	Regular	Unique_Item_Investigations	1	0	1
Biodiversity  Conservation	Springer Nature BV		ProQuest		ProQuest:55450		0960-3115	1572-9710		Journal	Article	1999	Controlled	Regular	Unique_Item_Requests	1	0	1
Biomedical Engineering Online	BioMed Central		ProQuest		ProQuest:42562			1475-925X		Journal	Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Biomedical Engineering Online	BioMed Central		ProQuest		ProQuest:42562			1475-925X		Journal	Article	2022	OA_Gold	Regular	Total_Item_Requests	1	1	0
Biomedical Engineering Online	BioMed Central		ProQuest		ProQuest:42562			1475-925X		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Biomedical Engineering Online	BioMed Central		ProQuest		ProQuest:42562			1475-925X		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	1	0
BMC Research Notes	BioMed Central		ProQuest		ProQuest:55247			1756-0500		Journal	Article	2014	OA_Gold	Regular	Total_Item_Investigations	1	1	0
BMC Research Notes	BioMed Central		ProQuest		ProQuest:55247			1756-0500		Journal	Article	2014	OA_Gold	Regular	Total_Item_Requests	1	1	0
BMC Research Notes	BioMed Central		ProQuest		ProQuest:55247			1756-0500		Journal	Article	2014	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
BMC Research Notes	BioMed Central		ProQuest		ProQuest:55247			1756-0500		Journal	Article	2014	OA_Gold	Regular	Unique_Item_Requests	1	1	0
BMJ Case Reports	BMJ Publishing Group LTD		ProQuest		ProQuest:2040977			1757-790X		Journal	Article	2019	Controlled	Regular	No_License	1	0	1
BMJ Open	BMJ Publishing Group LTD		ProQuest		ProQuest:2040975			2044-6055		Journal	Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	0	1
BMJ Open	BMJ Publishing Group LTD		ProQuest		ProQuest:2040975			2044-6055		Journal	Article	2022	OA_Gold	Regular	Total_Item_Requests	1	0	1
