Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Platform=ProQuest; Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:57Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Contemporary Southeast Asia	ISEAS  Yusof Ishak Institute		ProQuest		ProQuest:1819694	0129-797X	1793-284X		Controlled	Total_Item_Requests	2	0	2
Contemporary Southeast Asia	ISEAS  Yusof Ishak Institute		ProQuest		ProQuest:1819694	0129-797X	1793-284X		Controlled	Unique_Item_Investigations	1	0	1
Contemporary Southeast Asia	ISEAS  Yusof Ishak Institute		ProQuest		ProQuest:1819694	0129-797X	1793-284X		Controlled	Unique_Item_Requests	1	0	1
Critical Care	BioMed Central		ProQuest		ProQuest:44362	1364-8535	1366-609X		Controlled	Total_Item_Investigations	1	0	1
Critical Care	BioMed Central		ProQuest		ProQuest:44362	1364-8535	1366-609X		Controlled	Total_Item_Requests	1	0	1
Critical Care	BioMed Central		ProQuest		ProQuest:44362	1364-8535	1366-609X		Controlled	Unique_Item_Investigations	1	0	1
Critical Care	BioMed Central		ProQuest		ProQuest:44362	1364-8535	1366-609X		Controlled	Unique_Item_Requests	1	0	1
Cureus	Cureus Inc		ProQuest		ProQuest:2045583		2168-8184		OA_Gold	Total_Item_Investigations	2	0	2
Cureus	Cureus Inc		ProQuest		ProQuest:2045583		2168-8184		OA_Gold	Total_Item_Requests	2	0	2
Cureus	Cureus Inc		ProQuest		ProQuest:2045583		2168-8184		OA_Gold	Unique_Item_Investigations	2	0	2
Cureus	Cureus Inc		ProQuest		ProQuest:2045583		2168-8184		OA_Gold	Unique_Item_Requests	2	0	2
Developmental Psychology	American Psychological Association		ProQuest		ProQuest:60963	0012-1649	1939-0599		Controlled	Total_Item_Investigations	1	1	0
Developmental Psychology	American Psychological Association		ProQuest		ProQuest:60963	0012-1649	1939-0599		Controlled	Unique_Item_Investigations	1	1	0
Discourse and Communication for Sustainable Education	Walter De Gruyter Poland Sp z oo		ProQuest		ProQuest:2026372	1691-6301	2255-7547		OA_Gold	Total_Item_Investigations	1	0	1
Discourse and Communication for Sustainable Education	Walter De Gruyter Poland Sp z oo		ProQuest		ProQuest:2026372	1691-6301	2255-7547		OA_Gold	Total_Item_Requests	1	0	1
Discourse and Communication for Sustainable Education	Walter De Gruyter Poland Sp z oo		ProQuest		ProQuest:2026372	1691-6301	2255-7547		OA_Gold	Unique_Item_Investigations	1	0	1
Discourse and Communication for Sustainable Education	Walter De Gruyter Poland Sp z oo		ProQuest		ProQuest:2026372	1691-6301	2255-7547		OA_Gold	Unique_Item_Requests	1	0	1
English Literature in Transition, 1880-1920	ELT Press		ProQuest		ProQuest:1821300	0013-8339			Controlled	Total_Item_Investigations	1	0	1
English Literature in Transition, 1880-1920	ELT Press		ProQuest		ProQuest:1821300	0013-8339			Controlled	Total_Item_Requests	1	0	1
English Literature in Transition, 1880-1920	ELT Press		ProQuest		ProQuest:1821300	0013-8339			Controlled	Unique_Item_Investigations	1	0	1
English Literature in Transition, 1880-1920	ELT Press		ProQuest		ProQuest:1821300	0013-8339			Controlled	Unique_Item_Requests	1	0	1
Environmental Conservation	Cambridge University Press		ProQuest		ProQuest:33256	0376-8929	1469-4387		Controlled	Total_Item_Investigations	1	1	0
Environmental Conservation	Cambridge University Press		ProQuest		ProQuest:33256	0376-8929	1469-4387		Controlled	Total_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		ProQuest		ProQuest:33256	0376-8929	1469-4387		Controlled	Unique_Item_Investigations	1	1	0
Environmental Conservation	Cambridge University Press		ProQuest		ProQuest:33256	0376-8929	1469-4387		Controlled	Unique_Item_Requests	1	1	0
Eurasia Journal of Mathematics, Science and Technology Education	Modestum Ltd		ProQuest		ProQuest:6299053	1305-8215			OA_Gold	Total_Item_Investigations	1	0	1
Eurasia Journal of Mathematics, Science and Technology Education	Modestum Ltd		ProQuest		ProQuest:6299053	1305-8215			OA_Gold	Total_Item_Requests	1	0	1
Eurasia Journal of Mathematics, Science and Technology Education	Modestum Ltd		ProQuest		ProQuest:6299053	1305-8215			OA_Gold	Unique_Item_Investigations	1	0	1
Eurasia Journal of Mathematics, Science and Technology Education	Modestum Ltd		ProQuest		ProQuest:6299053	1305-8215			OA_Gold	Unique_Item_Requests	1	0	1
Eurasian Journal of Economics and Finance	Eurasian Publications		ProQuest		ProQuest:4371416		2148-0192		OA_Gold	Total_Item_Investigations	1	0	1
Eurasian Journal of Economics and Finance	Eurasian Publications		ProQuest		ProQuest:4371416		2148-0192		OA_Gold	Total_Item_Requests	1	0	1
Eurasian Journal of Economics and Finance	Eurasian Publications		ProQuest		ProQuest:4371416		2148-0192		OA_Gold	Unique_Item_Investigations	1	0	1
Eurasian Journal of Economics and Finance	Eurasian Publications		ProQuest		ProQuest:4371416		2148-0192		OA_Gold	Unique_Item_Requests	1	0	1
Eurasian Journal of Medicine	Galenos Publishing House		ProQuest		ProQuest:376319	1308-8734	1308-8742		OA_Gold	Total_Item_Investigations	1	0	1
Eurasian Journal of Medicine	Galenos Publishing House		ProQuest		ProQuest:376319	1308-8734	1308-8742		OA_Gold	Total_Item_Requests	1	0	1
Eurasian Journal of Medicine	Galenos Publishing House		ProQuest		ProQuest:376319	1308-8734	1308-8742		OA_Gold	Unique_Item_Investigations	1	0	1
Eurasian Journal of Medicine	Galenos Publishing House		ProQuest		ProQuest:376319	1308-8734	1308-8742		OA_Gold	Unique_Item_Requests	1	0	1
FAO Aquaculture Newsletter	Food and Agriculture Organization		ProQuest		ProQuest:237326	1020-3443	1564-3468		Controlled	Total_Item_Investigations	1	1	0
FAO Aquaculture Newsletter	Food and Agriculture Organization		ProQuest		ProQuest:237326	1020-3443	1564-3468		Controlled	Total_Item_Requests	1	1	0
FAO Aquaculture Newsletter	Food and Agriculture Organization		ProQuest		ProQuest:237326	1020-3443	1564-3468		Controlled	Unique_Item_Investigations	1	1	0
FAO Aquaculture Newsletter	Food and Agriculture Organization		ProQuest		ProQuest:237326	1020-3443	1564-3468		Controlled	Unique_Item_Requests	1	1	0
Friction	Springer Nature BV		ProQuest		ProQuest:2034759	2223-7690	2223-7704		OA_Gold	Total_Item_Investigations	2	2	0
Friction	Springer Nature BV		ProQuest		ProQuest:2034759	2223-7690	2223-7704		OA_Gold	Total_Item_Requests	2	2	0
Friction	Springer Nature BV		ProQuest		ProQuest:2034759	2223-7690	2223-7704		OA_Gold	Unique_Item_Investigations	2	2	0
Friction	Springer Nature BV		ProQuest		ProQuest:2034759	2223-7690	2223-7704		OA_Gold	Unique_Item_Requests	2	2	0
Frontiers in Marine Science	Frontiers Research Foundation		ProQuest		ProQuest:2049538		2296-7745		OA_Gold	Total_Item_Investigations	2	0	2
Frontiers in Marine Science	Frontiers Research Foundation		ProQuest		ProQuest:2049538		2296-7745		OA_Gold	Total_Item_Requests	2	0	2
Frontiers in Marine Science	Frontiers Research Foundation		ProQuest		ProQuest:2049538		2296-7745		OA_Gold	Unique_Item_Investigations	2	0	2
Frontiers in Marine Science	Frontiers Research Foundation		ProQuest		ProQuest:2049538		2296-7745		OA_Gold	Unique_Item_Requests	2	0	2
Geo Journal of Tourism and Geosites	University of Oradea		ProQuest		ProQuest:5339917	2065-0817	2065-1198		OA_Gold	Total_Item_Investigations	2	2	0
Geo Journal of Tourism and Geosites	University of Oradea		ProQuest		ProQuest:5339917	2065-0817	2065-1198		OA_Gold	Total_Item_Requests	2	2	0
Geo Journal of Tourism and Geosites	University of Oradea		ProQuest		ProQuest:5339917	2065-0817	2065-1198		OA_Gold	Unique_Item_Investigations	2	2	0
Geo Journal of Tourism and Geosites	University of Oradea		ProQuest		ProQuest:5339917	2065-0817	2065-1198		OA_Gold	Unique_Item_Requests	2	2	0
Global Economic Observer	Nicolae Titulescu University Editorial House		ProQuest		ProQuest:2036057	2343-9742	2343-9750		Controlled	Total_Item_Investigations	1	1	0
Global Economic Observer	Nicolae Titulescu University Editorial House		ProQuest		ProQuest:2036057	2343-9742	2343-9750		Controlled	Total_Item_Requests	1	1	0
Global Economic Observer	Nicolae Titulescu University Editorial House		ProQuest		ProQuest:2036057	2343-9742	2343-9750		Controlled	Unique_Item_Investigations	1	1	0
Global Economic Observer	Nicolae Titulescu University Editorial House		ProQuest		ProQuest:2036057	2343-9742	2343-9750		Controlled	Unique_Item_Requests	1	1	0
Great Plains Quarterly	Center for Great Plains Studies		ProQuest		ProQuest:105990	0275-7664	2333-5092		Controlled	Total_Item_Investigations	1	1	0
Great Plains Quarterly	Center for Great Plains Studies		ProQuest		ProQuest:105990	0275-7664	2333-5092		Controlled	Total_Item_Requests	1	1	0
Great Plains Quarterly	Center for Great Plains Studies		ProQuest		ProQuest:105990	0275-7664	2333-5092		Controlled	Unique_Item_Investigations	1	1	0
Great Plains Quarterly	Center for Great Plains Studies		ProQuest		ProQuest:105990	0275-7664	2333-5092		Controlled	Unique_Item_Requests	1	1	0
Health & Justice	Springer Nature BV		ProQuest		ProQuest:2034754		2194-7899		OA_Gold	Total_Item_Investigations	1	1	0
Health & Justice	Springer Nature BV		ProQuest		ProQuest:2034754		2194-7899		OA_Gold	Total_Item_Requests	1	1	0
Health & Justice	Springer Nature BV		ProQuest		ProQuest:2034754		2194-7899		OA_Gold	Unique_Item_Investigations	1	1	0
Health & Justice	Springer Nature BV		ProQuest		ProQuest:2034754		2194-7899		OA_Gold	Unique_Item_Requests	1	1	0
Health and Social Work	Oxford University Press		ProQuest		ProQuest:1821126	0360-7283			Controlled	Total_Item_Investigations	1	0	1
Health and Social Work	Oxford University Press		ProQuest		ProQuest:1821126	0360-7283			Controlled	Total_Item_Requests	1	0	1
Health and Social Work	Oxford University Press		ProQuest		ProQuest:1821126	0360-7283			Controlled	Unique_Item_Investigations	1	0	1
Health and Social Work	Oxford University Press		ProQuest		ProQuest:1821126	0360-7283			Controlled	Unique_Item_Requests	1	0	1
Health Reports	Statistics Canada		ProQuest		ProQuest:46838	0840-6529	1209-1367		Controlled	Total_Item_Investigations	1	1	0
Health Reports	Statistics Canada		ProQuest		ProQuest:46838	0840-6529	1209-1367		Controlled	Unique_Item_Investigations	1	1	0
Herpetological Review	Society for the Study of Amphibians and		ProQuest		ProQuest:33457	0018-084X			Controlled	Total_Item_Investigations	1	1	0
Herpetological Review	Society for the Study of Amphibians and		ProQuest		ProQuest:33457	0018-084X			Controlled	Total_Item_Requests	1	1	0
Herpetological Review	Society for the Study of Amphibians and		ProQuest		ProQuest:33457	0018-084X			Controlled	Unique_Item_Investigations	1	1	0
Herpetological Review	Society for the Study of Amphibians and		ProQuest		ProQuest:33457	0018-084X			Controlled	Unique_Item_Requests	1	1	0
Humanity and Society	Sage Publications Inc		ProQuest		ProQuest:1817348	0160-5976			Controlled	Total_Item_Investigations	2	0	2
Humanity and Society	Sage Publications Inc		ProQuest		ProQuest:1817348	0160-5976			Controlled	Total_Item_Requests	2	0	2
Humanity and Society	Sage Publications Inc		ProQuest		ProQuest:1817348	0160-5976			Controlled	Unique_Item_Investigations	1	0	1
Humanity and Society	Sage Publications Inc		ProQuest		ProQuest:1817348	0160-5976			Controlled	Unique_Item_Requests	1	0	1
Hydrogeology Journal	Springer Nature BV		ProQuest		ProQuest:55405	1431-2174	1435-0157		Controlled	Total_Item_Investigations	2	2	0
Hydrogeology Journal	Springer Nature BV		ProQuest		ProQuest:55405	1431-2174	1435-0157		Controlled	Total_Item_Requests	2	2	0
Hydrogeology Journal	Springer Nature BV		ProQuest		ProQuest:55405	1431-2174	1435-0157		Controlled	Unique_Item_Investigations	1	1	0
Hydrogeology Journal	Springer Nature BV		ProQuest		ProQuest:55405	1431-2174	1435-0157		Controlled	Unique_Item_Requests	1	1	0
Indian Journal of Health and Wellbeing	Indian Association of Health Research and Welfare		ProQuest		ProQuest:2032134	2229-5356	2321-3698		Controlled	Total_Item_Investigations	1	0	1
Indian Journal of Health and Wellbeing	Indian Association of Health Research and Welfare		ProQuest		ProQuest:2032134	2229-5356	2321-3698		Controlled	Unique_Item_Investigations	1	0	1
Information & Technology Law	HAB Press Limited		ProQuest		ProQuest:29018	1205-4577			Controlled	Total_Item_Investigations	1	1	0
Information & Technology Law	HAB Press Limited		ProQuest		ProQuest:29018	1205-4577			Controlled	Total_Item_Requests	1	1	0
Information & Technology Law	HAB Press Limited		ProQuest		ProQuest:29018	1205-4577			Controlled	Unique_Item_Investigations	1	1	0
Information & Technology Law	HAB Press Limited		ProQuest		ProQuest:29018	1205-4577			Controlled	Unique_Item_Requests	1	1	0
Interface - Comunicação, Saúde, Educação	Universidade Estadual Paulista  UNESP Botucatu		ProQuest		ProQuest:2039859	1414-3283	1807-5762		OA_Gold	Total_Item_Investigations	3	3	0
Interface - Comunicação, Saúde, Educação	Universidade Estadual Paulista  UNESP Botucatu		ProQuest		ProQuest:2039859	1414-3283	1807-5762		OA_Gold	Total_Item_Requests	3	3	0
Interface - Comunicação, Saúde, Educação	Universidade Estadual Paulista  UNESP Botucatu		ProQuest		ProQuest:2039859	1414-3283	1807-5762		OA_Gold	Unique_Item_Investigations	1	1	0
Interface - Comunicação, Saúde, Educação	Universidade Estadual Paulista  UNESP Botucatu		ProQuest		ProQuest:2039859	1414-3283	1807-5762		OA_Gold	Unique_Item_Requests	1	1	0
International Journal	Sage Publications Ltd		ProQuest		ProQuest:40991	0020-7020	2052-465X		Controlled	Total_Item_Investigations	1	1	0
International Journal	Sage Publications Ltd		ProQuest		ProQuest:40991	0020-7020	2052-465X		Controlled	Total_Item_Requests	1	1	0
International Journal	Sage Publications Ltd		ProQuest		ProQuest:40991	0020-7020	2052-465X		Controlled	Unique_Item_Investigations	1	1	0
International Journal	Sage Publications Ltd		ProQuest		ProQuest:40991	0020-7020	2052-465X		Controlled	Unique_Item_Requests	1	1	0
International Journal of Caring Sciences	Professor Despina SapountziKrepia Publisher of the		ProQuest		ProQuest:1606338	1791-5201	1792-037X		OA_Gold	Total_Item_Investigations	1	0	1
International Journal of Caring Sciences	Professor Despina SapountziKrepia Publisher of the		ProQuest		ProQuest:1606338	1791-5201	1792-037X		OA_Gold	Total_Item_Requests	1	0	1
International Journal of Caring Sciences	Professor Despina SapountziKrepia Publisher of the		ProQuest		ProQuest:1606338	1791-5201	1792-037X		OA_Gold	Unique_Item_Investigations	1	0	1
International Journal of Caring Sciences	Professor Despina SapountziKrepia Publisher of the		ProQuest		ProQuest:1606338	1791-5201	1792-037X		OA_Gold	Unique_Item_Requests	1	0	1
International Journal of Contemporary Hospitality Management	Emerald Group Publishing Limited		ProQuest		ProQuest:29798	0959-6119	1757-1049		Controlled	Total_Item_Investigations	1	1	0
International Journal of Contemporary Hospitality Management	Emerald Group Publishing Limited		ProQuest		ProQuest:29798	0959-6119	1757-1049		Controlled	Unique_Item_Investigations	1	1	0
International Journal of Environmental Research and Public Health	MDPI AG		ProQuest		ProQuest:54923	1661-7827	1660-4601		OA_Gold	Total_Item_Investigations	1	0	1
International Journal of Environmental Research and Public Health	MDPI AG		ProQuest		ProQuest:54923	1661-7827	1660-4601		OA_Gold	Total_Item_Requests	1	0	1
International Journal of Environmental Research and Public Health	MDPI AG		ProQuest		ProQuest:54923	1661-7827	1660-4601		OA_Gold	Unique_Item_Investigations	1	0	1
International Journal of Environmental Research and Public Health	MDPI AG		ProQuest		ProQuest:54923	1661-7827	1660-4601		OA_Gold	Unique_Item_Requests	1	0	1
International Journal of Group Psychotherapy	Taylor  Francis Ltd		ProQuest		ProQuest:1819460	0020-7284			Controlled	Total_Item_Investigations	1	0	1
International Journal of Group Psychotherapy	Taylor  Francis Ltd		ProQuest		ProQuest:1819460	0020-7284			Controlled	Total_Item_Requests	1	0	1
International Journal of Group Psychotherapy	Taylor  Francis Ltd		ProQuest		ProQuest:1819460	0020-7284			Controlled	Unique_Item_Investigations	1	0	1
International Journal of Group Psychotherapy	Taylor  Francis Ltd		ProQuest		ProQuest:1819460	0020-7284			Controlled	Unique_Item_Requests	1	0	1
International Journal of Organizational Leadership	Canadian Institute for Knowledge Development CIKD		ProQuest		ProQuest:2042242	2383-1103	2345-6744		OA_Gold	Total_Item_Investigations	1	0	1
International Journal of Organizational Leadership	Canadian Institute for Knowledge Development CIKD		ProQuest		ProQuest:2042242	2383-1103	2345-6744		OA_Gold	Total_Item_Requests	1	0	1
International Journal of Organizational Leadership	Canadian Institute for Knowledge Development CIKD		ProQuest		ProQuest:2042242	2383-1103	2345-6744		OA_Gold	Unique_Item_Investigations	1	0	1
International Journal of Organizational Leadership	Canadian Institute for Knowledge Development CIKD		ProQuest		ProQuest:2042242	2383-1103	2345-6744		OA_Gold	Unique_Item_Requests	1	0	1
International Journal of Tourism Cities	Emerald Group Publishing Limited		ProQuest		ProQuest:2044563	2056-5607	2056-5615		Controlled	Total_Item_Investigations	1	1	0
International Journal of Tourism Cities	Emerald Group Publishing Limited		ProQuest		ProQuest:2044563	2056-5607	2056-5615		Controlled	Unique_Item_Investigations	1	1	0
Irish Veterinary Journal	BioMed Central		ProQuest		ProQuest:2040224		2046-0481		OA_Gold	Total_Item_Investigations	2	2	0
Irish Veterinary Journal	BioMed Central		ProQuest		ProQuest:2040224		2046-0481		OA_Gold	Total_Item_Requests	1	1	0
Irish Veterinary Journal	BioMed Central		ProQuest		ProQuest:2040224		2046-0481		OA_Gold	Unique_Item_Investigations	1	1	0
Irish Veterinary Journal	BioMed Central		ProQuest		ProQuest:2040224		2046-0481		OA_Gold	Unique_Item_Requests	1	1	0
JMIR Research Protocols	JMIR Publications		ProQuest		ProQuest:4997122		1929-0748		OA_Gold	Total_Item_Investigations	1	0	1
JMIR Research Protocols	JMIR Publications		ProQuest		ProQuest:4997122		1929-0748		OA_Gold	Total_Item_Requests	1	0	1
JMIR Research Protocols	JMIR Publications		ProQuest		ProQuest:4997122		1929-0748		OA_Gold	Unique_Item_Investigations	1	0	1
JMIR Research Protocols	JMIR Publications		ProQuest		ProQuest:4997122		1929-0748		OA_Gold	Unique_Item_Requests	1	0	1
Journal for the Study of Religions and Ideologies	SACRI Academic Society for the		ProQuest		ProQuest:38343	1583-0039			OA_Gold	Total_Item_Investigations	1	0	1
Journal for the Study of Religions and Ideologies	SACRI Academic Society for the		ProQuest		ProQuest:38343	1583-0039			OA_Gold	Total_Item_Requests	1	0	1
Journal for the Study of Religions and Ideologies	SACRI Academic Society for the		ProQuest		ProQuest:38343	1583-0039			OA_Gold	Unique_Item_Investigations	1	0	1
Journal for the Study of Religions and Ideologies	SACRI Academic Society for the		ProQuest		ProQuest:38343	1583-0039			OA_Gold	Unique_Item_Requests	1	0	1
Journal of Agricultural and Applied Economics	Cambridge University Press		ProQuest		ProQuest:35330	1074-0708	2056-7405		OA_Gold	Total_Item_Investigations	1	1	0
Journal of Agricultural and Applied Economics	Cambridge University Press		ProQuest		ProQuest:35330	1074-0708	2056-7405		OA_Gold	Total_Item_Requests	1	1	0
Journal of Agricultural and Applied Economics	Cambridge University Press		ProQuest		ProQuest:35330	1074-0708	2056-7405		OA_Gold	Unique_Item_Investigations	1	1	0
Journal of Agricultural and Applied Economics	Cambridge University Press		ProQuest		ProQuest:35330	1074-0708	2056-7405		OA_Gold	Unique_Item_Requests	1	1	0
Journal of Art Historiography	Journal of Art Historiography		ProQuest		ProQuest:646362		2042-4752		OA_Gold	Total_Item_Investigations	1	0	1
Journal of Art Historiography	Journal of Art Historiography		ProQuest		ProQuest:646362		2042-4752		OA_Gold	Total_Item_Requests	1	0	1
Journal of Art Historiography	Journal of Art Historiography		ProQuest		ProQuest:646362		2042-4752		OA_Gold	Unique_Item_Investigations	1	0	1
Journal of Art Historiography	Journal of Art Historiography		ProQuest		ProQuest:646362		2042-4752		OA_Gold	Unique_Item_Requests	1	0	1
Journal of Asian Studies	Duke University Press		ProQuest		ProQuest:1817327	0021-9118			Controlled	Total_Item_Investigations	1	1	0
Journal of Asian Studies	Duke University Press		ProQuest		ProQuest:1817327	0021-9118			Controlled	Total_Item_Requests	1	1	0
Journal of Asian Studies	Duke University Press		ProQuest		ProQuest:1817327	0021-9118			Controlled	Unique_Item_Investigations	1	1	0
Journal of Asian Studies	Duke University Press		ProQuest		ProQuest:1817327	0021-9118			Controlled	Unique_Item_Requests	1	1	0
Journal of Canadian Studies	University of Toronto Press		ProQuest		ProQuest:32383	0021-9495	1911-0251		Controlled	Total_Item_Investigations	2	0	2
Journal of Canadian Studies	University of Toronto Press		ProQuest		ProQuest:32383	0021-9495	1911-0251		Controlled	Total_Item_Requests	2	0	2
Journal of Canadian Studies	University of Toronto Press		ProQuest		ProQuest:32383	0021-9495	1911-0251		Controlled	Unique_Item_Investigations	1	0	1
Journal of Canadian Studies	University of Toronto Press		ProQuest		ProQuest:32383	0021-9495	1911-0251		Controlled	Unique_Item_Requests	1	0	1
Journal of Canadian Studies/Revue d'Études Canadiennes	University of Toronto Press		ProQuest		ProQuest:1818991	0021-9495	1911-0251		Controlled	Total_Item_Investigations	2	0	2
Journal of Canadian Studies/Revue d'Études Canadiennes	University of Toronto Press		ProQuest		ProQuest:1818991	0021-9495	1911-0251		Controlled	Total_Item_Requests	2	0	2
Journal of Canadian Studies/Revue d'Études Canadiennes	University of Toronto Press		ProQuest		ProQuest:1818991	0021-9495	1911-0251		Controlled	Unique_Item_Investigations	1	0	1
Journal of Canadian Studies/Revue d'Études Canadiennes	University of Toronto Press		ProQuest		ProQuest:1818991	0021-9495	1911-0251		Controlled	Unique_Item_Requests	1	0	1
Journal of Clinical Pathology	BMJ Publishing Group LTD		ProQuest		ProQuest:2041066	0021-9746	1472-4146		Controlled	Total_Item_Investigations	3	3	0
Journal of Clinical Pathology	BMJ Publishing Group LTD		ProQuest		ProQuest:2041066	0021-9746	1472-4146		Controlled	Unique_Item_Investigations	3	3	0
Journal of Contemporary Ethnography	Sage Publications Inc		ProQuest		ProQuest:1821467	0891-2416			Controlled	Total_Item_Investigations	3	3	0
Journal of Contemporary Ethnography	Sage Publications Inc		ProQuest		ProQuest:1821467	0891-2416			Controlled	Total_Item_Requests	3	3	0
Journal of Contemporary Ethnography	Sage Publications Inc		ProQuest		ProQuest:1821467	0891-2416			Controlled	Unique_Item_Investigations	2	2	0
Journal of Contemporary Ethnography	Sage Publications Inc		ProQuest		ProQuest:1821467	0891-2416			Controlled	Unique_Item_Requests	2	2	0
Journal of Environmental Law and Practice	HAB Press Limited		ProQuest		ProQuest:28151	1181-7534			Controlled	Total_Item_Investigations	5	2	3
Journal of Environmental Law and Practice	HAB Press Limited		ProQuest		ProQuest:28151	1181-7534			Controlled	Total_Item_Requests	5	2	3
Journal of Environmental Law and Practice	HAB Press Limited		ProQuest		ProQuest:28151	1181-7534			Controlled	Unique_Item_Investigations	4	1	3
Journal of Environmental Law and Practice	HAB Press Limited		ProQuest		ProQuest:28151	1181-7534			Controlled	Unique_Item_Requests	4	1	3
Journal of European Economic History	Bancaria Editrice S p A		ProQuest		ProQuest:1819397	0391-5115			Controlled	Total_Item_Investigations	3	0	3
Journal of European Economic History	Bancaria Editrice S p A		ProQuest		ProQuest:1819397	0391-5115			Controlled	Total_Item_Requests	3	0	3
Journal of European Economic History	Bancaria Editrice S p A		ProQuest		ProQuest:1819397	0391-5115			Controlled	Unique_Item_Investigations	2	0	2
Journal of European Economic History	Bancaria Editrice S p A		ProQuest		ProQuest:1819397	0391-5115			Controlled	Unique_Item_Requests	2	0	2
Journal of Family & Reproductive Health	Dr Ali Akbari Sari Director of The		ProQuest		ProQuest:105755	1735-8949	1735-9392		OA_Gold	Total_Item_Investigations	1	0	1
Journal of Family & Reproductive Health	Dr Ali Akbari Sari Director of The		ProQuest		ProQuest:105755	1735-8949	1735-9392		OA_Gold	Total_Item_Requests	1	0	1
Journal of Family & Reproductive Health	Dr Ali Akbari Sari Director of The		ProQuest		ProQuest:105755	1735-8949	1735-9392		OA_Gold	Unique_Item_Investigations	1	0	1
Journal of Family & Reproductive Health	Dr Ali Akbari Sari Director of The		ProQuest		ProQuest:105755	1735-8949	1735-9392		OA_Gold	Unique_Item_Requests	1	0	1
Journal of Financial Counseling and Planning	Association for Financial Counseling		ProQuest		ProQuest:38873	1052-3073			Controlled	Total_Item_Investigations	1	0	1
Journal of Financial Counseling and Planning	Association for Financial Counseling		ProQuest		ProQuest:38873	1052-3073			Controlled	Unique_Item_Investigations	1	0	1
Journal of General Psychology	Taylor  Francis Ltd		ProQuest		ProQuest:1819280	0022-1309			Controlled	Total_Item_Investigations	2	0	2
Journal of General Psychology	Taylor  Francis Ltd		ProQuest		ProQuest:1819280	0022-1309			Controlled	Total_Item_Requests	2	0	2
Journal of General Psychology	Taylor  Francis Ltd		ProQuest		ProQuest:1819280	0022-1309			Controlled	Unique_Item_Investigations	1	0	1
Journal of General Psychology	Taylor  Francis Ltd		ProQuest		ProQuest:1819280	0022-1309			Controlled	Unique_Item_Requests	1	0	1
Journal of Historical Geography	Academic Press Inc		ProQuest		ProQuest:1819604	0305-7488	1095-8614		Controlled	Total_Item_Investigations	2	0	2
Journal of Historical Geography	Academic Press Inc		ProQuest		ProQuest:1819604	0305-7488	1095-8614		Controlled	Total_Item_Requests	2	0	2
Journal of Historical Geography	Academic Press Inc		ProQuest		ProQuest:1819604	0305-7488	1095-8614		Controlled	Unique_Item_Investigations	1	0	1
Journal of Historical Geography	Academic Press Inc		ProQuest		ProQuest:1819604	0305-7488	1095-8614		Controlled	Unique_Item_Requests	1	0	1
Journal of Individual Psychology	University of Texas at Austin		ProQuest		ProQuest:1816607	0022-1805			Controlled	Total_Item_Investigations	4	1	3
Journal of Individual Psychology	University of Texas at Austin		ProQuest		ProQuest:1816607	0022-1805			Controlled	Total_Item_Requests	4	1	3
Journal of Individual Psychology	University of Texas at Austin		ProQuest		ProQuest:1816607	0022-1805			Controlled	Unique_Item_Investigations	2	1	1
Journal of Individual Psychology	University of Texas at Austin		ProQuest		ProQuest:1816607	0022-1805			Controlled	Unique_Item_Requests	2	1	1
Journal of Leisure Research	Taylor  Francis Ltd		ProQuest		ProQuest:1816610	0022-2216			Controlled	Total_Item_Investigations	2	0	2
Journal of Leisure Research	Taylor  Francis Ltd		ProQuest		ProQuest:1816610	0022-2216			Controlled	Total_Item_Requests	2	0	2
Journal of Leisure Research	Taylor  Francis Ltd		ProQuest		ProQuest:1816610	0022-2216			Controlled	Unique_Item_Investigations	1	0	1
Journal of Leisure Research	Taylor  Francis Ltd		ProQuest		ProQuest:1816610	0022-2216			Controlled	Unique_Item_Requests	1	0	1
Journal of Place Management and Development	Emerald Group Publishing Limited		ProQuest		ProQuest:38477	1753-8335	1753-8343		Controlled	Total_Item_Investigations	1	1	0
Journal of Place Management and Development	Emerald Group Publishing Limited		ProQuest		ProQuest:38477	1753-8335	1753-8343		Controlled	Unique_Item_Investigations	1	1	0
Journal of Religion and Popular Culture	University of Toronto Press		ProQuest		ProQuest:28461		1703-289X		Controlled	Total_Item_Investigations	2	2	0
Journal of Religion and Popular Culture	University of Toronto Press		ProQuest		ProQuest:28461		1703-289X		Controlled	Total_Item_Requests	2	2	0
Journal of Religion and Popular Culture	University of Toronto Press		ProQuest		ProQuest:28461		1703-289X		Controlled	Unique_Item_Investigations	2	2	0
